elapsed_sec,event_type,job_id,reason,input_level,output_level,sst_path,num_range_deletions,data_size,num_entries,dropped_records
60.18,flush,280,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000355.sst,112,64649861,62019,0
60.88,flush,281,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000358.sst,112,64933564,62291,0
60.95,compaction,273,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000339.sst,0,412759119,392236,4765
62.09,flush,283,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000362.sst,110,64873752,62233,0
62.31,compaction,279,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000354.sst,530,324904935,308694,746
62.78,flush,287,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000366.sst,104,63299375,60712,0
63.40,flush,291,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000370.sst,89,64512719,61851,0
64.45,compaction,289,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000367.sst,421,259004803,246085,732
64.47,flush,294,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000372.sst,89,64571069,61907,0
64.86,flush,298,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R8-T0-NATIVE/000376.sst,88,64237541,61587,0
