config,phase,op_name,sample_count_per_rep,total_sample_count_5reps,metric,unit,rep1_raw,rep2_raw,rep3_raw,rep4_raw,rep5_raw,mean,sample_std,median,iqr,quantile_algorithm
Native-T0,Phase A,GetLive,70000,350000,P50,us,6.088,6.233,5.948,6.019,6.628,6.183199999999999,0.2700327757884216,6.088,0.21399999999999952,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,GetLive,70000,350000,P95,us,17.659,16.601,16.204,17.913,17.789,17.2332,0.7764143223820644,17.659,1.1880000000000024,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,GetLive,70000,350000,P99,us,21.703,21.551,27.342,29.082,23.46,24.6276,3.4129052579876875,23.46,5.638999999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,GetLive,70000,350000,P99.9,us,37.901,38.623,41.82,45.079,43.389,41.3624,3.0665625380872314,41.82,4.766000000000005,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,GetLive,70000,350000,Max,us,221.648,120.56,160.94,269.017,108.084,176.0498,68.28043286476733,160.94,101.088,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,GetLive,70000,350000,Mean,us,7.75808,7.70308,7.55911,7.95345,8.26369,7.847481999999999,0.27224133681349727,7.75808,0.2503700000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-PlannedIntersect,5000,25000,P50,us,59.044,60.109,59.582,60.858,65.56,61.03060000000001,2.619142187816463,60.109,1.2759999999999962,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-PlannedIntersect,5000,25000,P95,us,129.216,118.138,119.4,141.649,126.687,127.018,9.43259309522042,126.687,9.816000000000003,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-PlannedIntersect,5000,25000,P99,us,149.481,149.015,199.98,210.329,158.892,173.53940000000003,29.35719302487893,158.892,50.498999999999995,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-PlannedIntersect,5000,25000,P99.9,us,186.445,199.659,258.98,275.026,285.138,241.0496,45.04033227341912,258.98,75.36700000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-PlannedIntersect,5000,25000,Max,us,310.339,214.399,314.107,323.571,338.479,300.17900000000003,49.16680498059641,314.107,13.232000000000028,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-PlannedIntersect,5000,25000,Mean,us,68.7088,67.0713,67.3858,71.2121,73.3226,69.54012,2.6706708833175234,68.7088,3.8263000000000034,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-NonIntersect,5000,25000,P50,us,43.377,43.715,43.415,43.735,47.518,44.352000000000004,1.7775409981207182,43.715,0.3200000000000003,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-NonIntersect,5000,25000,P95,us,66.688,63.157,63.387,74.574,69.972,67.5556,4.810783855048987,66.688,6.584999999999994,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-NonIntersect,5000,25000,P99,us,76.824,74.411,105.923,110.665,91.802,91.92500000000001,16.44633036576853,91.802,29.099000000000004,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-NonIntersect,5000,25000,P99.9,us,108.5,103.783,142.358,153.887,131.023,127.9102,21.518017048510767,131.023,33.858000000000004,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-NonIntersect,5000,25000,Max,us,122.215,155.843,195.877,244.38,166.464,176.9558,45.979391934865774,166.464,40.03400000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Scan-NonIntersect,5000,25000,Mean,us,46.6423,45.8526,46.0821,47.7548,50.6249,47.39134,1.9513395739850088,46.6423,1.672700000000006,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Put,20000,100000,P50,us,9.447,10.784,10.743,10.607,11.894,10.695,0.8679104216449994,10.743,0.17700000000000138,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Put,20000,100000,P95,us,18.036,19.355,20.068,20.638,21.518,19.923000000000002,1.319059134383292,20.068,1.2830000000000013,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Put,20000,100000,P99,us,23.994,25.242,27.069,27.854,28.628,26.5574,1.9060159495660047,27.069,2.6119999999999983,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Put,20000,100000,P99.9,us,54.323,69.555,96.044,85.379,66.701,74.40040000000002,16.392343725044324,69.555,18.67800000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Put,20000,100000,Max,us,258.789,348.068,276.969,289.08,155.913,265.7638,69.92679944556306,276.969,30.290999999999997,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase A,Put,20000,100000,Mean,us,10.3035,11.5977,11.7089,11.6797,12.7523,11.608419999999999,0.8698519483222419,11.6797,0.11120000000000019,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,GetLive,40000,200000,P50,us,3850.09,3600.47,4185.54,4240.87,4250.51,4025.495999999999,288.98343703402804,4185.54,390.77999999999975,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,GetLive,40000,200000,P95,us,10563.4,10129.7,10673.7,10568.5,10571.2,10501.3,212.7595943782558,10568.5,7.800000000001091,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,GetLive,40000,200000,P99,us,11484.6,11331.1,11425.6,11339.2,11368.5,11389.8,64.66919668590289,11368.5,86.39999999999964,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,GetLive,40000,200000,P99.9,us,14558,13271.6,14859.7,13240.1,13361.6,13858.2,785.0925136568302,13361.6,1286.3999999999996,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,GetLive,40000,200000,Max,us,18740.3,16290.1,20759.9,15451.3,16192.5,17486.82,2209.9213497317055,16290.1,2547.7999999999993,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,GetLive,40000,200000,Mean,us,4350.84,4215.78,4564.54,4578.09,4596.69,4461.188,169.63952449237766,4564.54,227.25,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-Intersect,5000,25000,P50,us,3919.71,3865.4,4371.32,4474.85,4299.25,4186.106,275.8160869673849,4299.25,451.6099999999997,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-Intersect,5000,25000,P95,us,10721.1,10391.3,10920.1,10786.4,10836.9,10731.16,203.4310399127924,10786.4,115.79999999999927,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-Intersect,5000,25000,P99,us,11764.1,11542.3,11768.6,11512.5,11585.8,11634.66,123.01968541660355,11585.8,221.8000000000011,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-Intersect,5000,25000,P99.9,us,14586.6,14442.9,16249.9,14101.8,14293.1,14734.86,865.806666063504,14442.9,293.5,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-Intersect,5000,25000,Max,us,18619,15687.2,20978.8,15909.5,16546.3,17548.16,2239.871162143037,16546.3,2709.5,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-Intersect,5000,25000,Mean,us,4490.74,4469.73,4761.68,4775.62,4732.49,4646.052000000001,152.34869041117506,4732.49,270.9400000000005,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-NonIntersect,5000,25000,P50,us,4028.52,3859.89,4301.57,4380.74,4357.87,4185.718,230.19919324359063,4301.57,329.3499999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-NonIntersect,5000,25000,P95,us,10798.9,10480.4,10897,10702,10799.7,10735.6,158.4468838443977,10798.9,97.70000000000073,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-NonIntersect,5000,25000,P99,us,11649.2,11668.9,11644.3,11524.4,11515.7,11600.5,74.07924810633523,11644.3,124.80000000000109,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-NonIntersect,5000,25000,P99.9,us,14002.9,14527.9,14988.5,14407.6,13361,14257.579999999998,612.0744538044371,14407.6,525.0,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-NonIntersect,5000,25000,Max,us,18105.3,15250.9,20766.1,15639.4,14980.8,16948.5,2468.789574872674,15639.4,2854.3999999999996,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Scan-NonIntersect,5000,25000,Mean,us,4552.59,4482.71,4698.44,4694.95,4719.37,4629.611999999999,105.5644737589307,4694.95,145.84999999999945,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Put,30000,150000,P50,us,46.703,52.158,58.644,59.171,59.299,55.19499999999999,5.609911452064104,58.644,7.012999999999998,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Put,30000,150000,P95,us,167.243,177.011,198.176,203.89,200.733,189.41060000000002,16.277550285592728,198.176,23.72200000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Put,30000,150000,P99,us,291.816,297.69,320.673,329.678,318.892,311.7498,16.179379104279626,318.892,22.983000000000004,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Put,30000,150000,P99.9,us,668.145,480.395,486.792,532.564,486.812,530.9415999999999,79.49681235936444,486.812,45.77199999999999,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Put,30000,150000,Max,us,9669.32,7647.02,7430,7432.71,6802.8,7796.37,1093.6068811963464,7432.71,217.02000000000044,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,Put,30000,150000,Mean,us,64.1744,66.9924,76.4428,78.0194,75.8749,72.30078,6.261993059082706,75.8749,9.450400000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,DeleteRange,20000,100000,P50,us,105.184,112.187,115.875,117.241,117.492,113.59579999999998,5.157657094068974,115.875,5.054000000000002,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,DeleteRange,20000,100000,P95,us,244.314,261.992,285.452,285.406,279.586,271.35,17.90800586330036,279.586,23.413999999999987,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,DeleteRange,20000,100000,P99,us,354.701,391.879,412.218,410.296,397.983,393.4154,23.24070074890169,397.983,18.416999999999973,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,DeleteRange,20000,100000,P99.9,us,2871.81,631.17,872.289,676.441,2435.73,1497.488,1070.5790317839687,872.289,1759.289,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,DeleteRange,20000,100000,Max,us,9417.16,7242.41,7616,7419.86,6947.88,7728.661999999999,975.338202430316,7419.86,373.59000000000015,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase B,DeleteRange,20000,100000,Mean,us,119.25,122.528,136.365,137.89,136.55,130.5166,8.884350443335741,136.365,14.022000000000006,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,GetLive,80000,400000,P50,us,8.668,8.991,9.111,8.647,8.604,8.8042,0.23041419227122312,8.668,0.3439999999999994,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,GetLive,80000,400000,P95,us,20.512,21.012,21.452,18.887,21.493,20.6712,1.073529552457686,21.012,0.9400000000000013,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,GetLive,80000,400000,P99,us,27.554,28.338,29.413,26.324,28.835,28.0928,1.2013399602110968,28.338,1.2810000000000024,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,GetLive,80000,400000,P99.9,us,42.782,44.518,45.259,41.652,44.925,43.827200000000005,1.545668043274493,44.518,2.1430000000000007,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,GetLive,80000,400000,Max,us,99.519,90.913,95.845,106.12,9045.15,1887.5094000000001,4001.2465798302533,99.519,10.275000000000006,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,GetLive,80000,400000,Mean,us,9.54809,10.0451,10.2967,9.26327,10.6971,9.970051999999999,0.5741347048994687,10.0451,0.7486099999999993,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-Intersect,5000,25000,P50,us,67.949,72.292,73.966,67.945,70.747,70.5798,2.659380322556366,70.747,4.3430000000000035,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-Intersect,5000,25000,P95,us,142.001,145.783,152.564,135.069,153.776,145.83859999999999,7.72896942030437,145.783,10.562999999999988,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-Intersect,5000,25000,P99,us,174.771,179.358,182.115,170.496,186.134,178.5748,6.124210700163733,179.358,7.3440000000000225,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-Intersect,5000,25000,P99.9,us,212.339,229.008,236.296,266.657,221.345,233.129,20.749855842872734,229.008,14.950999999999993,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-Intersect,5000,25000,Max,us,265.487,293.189,291.242,300.546,312.095,292.51180000000005,17.178918030539638,293.189,9.303999999999974,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-Intersect,5000,25000,Mean,us,77.2355,83.3212,85.5157,77.3623,82.6345,81.21384,3.7291684727295418,82.6345,5.9589,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-NonIntersect,5000,25000,P50,us,64.472,66.387,68.636,64.693,65.484,65.9344,1.6871601287370446,65.484,1.6940000000000026,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-NonIntersect,5000,25000,P95,us,147.107,144.721,150.994,126.677,151.598,144.2194,10.206181670928652,147.107,6.272999999999996,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-NonIntersect,5000,25000,P99,us,162.957,163.047,166.339,158.583,166.931,163.5714,3.3347840709707164,163.047,3.382000000000005,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-NonIntersect,5000,25000,P99.9,us,203.21,221.007,204.879,208.377,205.407,208.57599999999996,7.195027588550305,205.407,3.498000000000019,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-NonIntersect,5000,25000,Max,us,240.397,273.186,276.001,258.562,260.241,261.6774,14.161901154152991,260.241,14.623999999999967,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Scan-NonIntersect,5000,25000,Mean,us,75.128,78.3164,82.0659,73.1389,78.5405,77.43794,3.4359464493789744,78.3164,3.4124999999999943,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Put,10000,50000,P50,us,12.13,14.995,15.798,14.37,14.755,14.409600000000001,1.3772974624241485,14.755,0.625,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Put,10000,50000,P95,us,29.226,34.391,37.69,31.545,36.185,33.807399999999994,3.4342332914349307,34.391,4.640000000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Put,10000,50000,P99,us,42.41,47.314,51.478,43.502,50.398,47.0204,4.031113593041011,47.314,6.896000000000001,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Put,10000,50000,P99.9,us,62.851,69.214,74.703,64.067,68.996,67.96619999999999,4.726811790202781,68.996,5.147000000000006,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Put,10000,50000,Max,us,111.578,94.627,101.669,131.739,92.71,106.46459999999999,15.947239018087117,101.669,16.951000000000008,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Phase C,Put,10000,50000,Mean,us,14.5675,17.5225,18.5814,16.5758,17.5502,16.959480000000003,1.5137160225749076,17.5225,0.9743999999999993,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T0,Overall,GetLive,190000,950000,P50,us,10.910293841338902,10.907154683833113,10.81987255643847,10.754278148431293,11.163129551050123,10.910945756218378,0.15528242869563394,10.907154683833113,0.09042128490043133,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,GetLive,190000,950000,P95,us,7766.1874999999945,7409.187499999996,7970.299999999996,7931.987499999996,7941.025415926386,7803.737583185274,234.58410313021346,7931.987499999996,174.83791592639136,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,GetLive,190000,950000,P99,us,10620.974999999999,10204.787499999999,10720.693749999999,10616.668749999997,10621.03125,10556.83125,201.61988238429328,10620.974999999999,4.36250000000291,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,GetLive,190000,950000,P99.9,us,13277.416666666675,12463.058333333342,13428.825000000012,12448.058333333342,12531.141666666674,12829.700000000008,481.8232381047836,12531.141666666674,814.3583333333336,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,GetLive,190000,950000,Max,us,18740.3,16290.1,20759.9,15451.3,16192.5,17486.82,2209.9213497317055,16290.1,2547.7999999999993,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,GetLive,190000,950000,Mean,us,922.8448042105263,894.6001242105262,968.076177368421,970.6389636842105,975.2727699999999,946.2865678947368,35.808626473021285,968.076177368421,47.7941594736842,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-PlannedIntersect,5000,25000,P50,us,59.044,60.109,59.582,60.858,65.56,61.03060000000001,2.619142187816463,60.109,1.2759999999999962,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,Scan-PlannedIntersect,5000,25000,P95,us,129.216,118.138,119.4,141.649,126.687,127.018,9.43259309522042,126.687,9.816000000000003,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,Scan-PlannedIntersect,5000,25000,P99,us,149.481,149.015,199.98,210.329,158.892,173.53940000000003,29.35719302487893,158.892,50.498999999999995,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,Scan-PlannedIntersect,5000,25000,P99.9,us,186.445,199.659,258.98,275.026,285.138,241.0496,45.04033227341912,258.98,75.36700000000002,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,Scan-PlannedIntersect,5000,25000,Max,us,310.339,214.399,314.107,323.571,338.479,300.17900000000003,49.16680498059641,314.107,13.232000000000028,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,Scan-PlannedIntersect,5000,25000,Mean,us,68.7088,67.0713,67.3858,71.2121,73.3226,69.54012,2.6706708833175234,68.7088,3.8263000000000034,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,Scan-Intersect,10000,50000,P50,us,165.65219845195622,169.36307938869385,174.73703263278736,163.20204432215343,177.52215156604603,170.0953012723274,6.010367672787789,169.36307938869385,9.084834180831137,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-Intersect,10000,50000,P95,us,9965.39,9666.199999999997,10192.457777777774,10085.116666666665,10110.49444444444,10003.931777777776,205.57046428306631,10085.116666666665,145.10444444444147,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-Intersect,10000,50000,P99,us,11503.349999999995,11254.549999999996,11556.474999999999,11330.974999999999,11398.574999999997,11408.784999999996,123.1888293941462,11398.574999999997,172.37499999999636,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-Intersect,10000,50000,P99.9,us,14272.98888888887,14120.611111111091,15751.977777777749,13814.099999999984,13992.288888888874,14390.393333333315,779.595985925785,14120.611111111091,280.6999999999971,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-Intersect,10000,50000,Max,us,18619,15687.2,20978.8,15909.5,16546.3,17548.16,2239.871162143037,16546.3,2709.5,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-Intersect,10000,50000,Mean,us,2283.98775,2276.5255999999995,2423.59785,2426.49115,2407.56225,2363.63292,76.49799710580355,2407.56225,139.61010000000033,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-NonIntersect,15000,75000,P50,us,69.8043557830951,69.5603747030305,74.32353157436012,73.19700639036492,72.55388905644597,71.88783150145932,2.1123525166855157,72.55388905644597,3.3926506072698146,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-NonIntersect,15000,75000,P95,us,9294.371111111108,9009.175555555554,9431.348888888886,9297.275555555552,9368.182222222222,9280.070666666663,161.6581415193993,9297.275555555552,73.81111111111386,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-NonIntersect,15000,75000,P99,us,11224.05,11074.649999999998,11270.649999999998,11113.199999999997,11157.7,11168.049999999997,79.84667338092456,11157.7,110.85000000000218,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-NonIntersect,15000,75000,P99.9,us,13479.855555555627,13892.566666666753,14245.344444444549,13766.888888888978,12950.933333333389,13667.11777777786,485.57050273206926,13766.888888888978,412.71111111112623,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-NonIntersect,15000,75000,Max,us,18105.3,15250.9,20766.1,15639.4,14980.8,16948.5,2468.789574872674,15639.4,2854.3999999999996,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Scan-NonIntersect,15000,75000,Mean,us,1558.1201,1535.6263333333334,1608.8626666666664,1605.2812333333334,1616.1784666666667,1584.8137599999998,35.75250560129701,1605.2812333333334,50.742566666666335,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Put,60000,300000,P50,us,17.2105444066846,18.986885990942792,20.060482332660353,20.01929958647578,20.90057158644819,19.435556780642344,1.4168222834879765,20.01929958647578,1.0735963417175611,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Put,60000,300000,P95,us,153.94123925144584,163.261179248585,182.78005908978514,187.9165872002444,185.01811111111112,174.5834351802343,15.067629045656114,182.78005908978514,21.75693186252613,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Put,60000,300000,P99,us,260.6727500000002,268.09776511156883,290.04875000000015,298.2310000000002,289.35225000000014,281.2805030223139,16.02980556320101,289.35225000000014,21.95098488843132,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Put,60000,300000,P99.9,us,626.3306666666642,460.0944444444433,468.3343333333323,510.0211111111098,468.15422222222116,506.58695555555414,69.73564630589689,468.3343333333323,41.86688888888864,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Put,60000,300000,Max,us,9669.32,7647.02,7430,7432.71,6802.8,7796.37,1093.6068811963464,7432.71,217.02000000000044,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,Put,60000,300000,Mean,us,37.949616666666664,40.282516666666666,45.221266666666665,45.66556666666666,45.11325,42.84644333333333,3.5099247161639933,45.11325,4.938749999999999,cdf_mixture_inversion: exact sample-weighted empirical CDF inversion
Native-T0,Overall,DeleteRange,20000,100000,P50,us,105.184,112.187,115.875,117.241,117.492,113.59579999999998,5.157657094068974,115.875,5.054000000000002,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,DeleteRange,20000,100000,P95,us,244.314,261.992,285.452,285.406,279.586,271.35,17.90800586330036,279.586,23.413999999999987,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,DeleteRange,20000,100000,P99,us,354.701,391.879,412.218,410.296,397.983,393.4154,23.24070074890169,397.983,18.416999999999973,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,DeleteRange,20000,100000,P99.9,us,2871.81,631.17,872.289,676.441,2435.73,1497.488,1070.5790317839687,872.289,1759.289,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,DeleteRange,20000,100000,Max,us,9417.16,7242.41,7616,7419.86,6947.88,7728.661999999999,975.338202430316,7419.86,373.59000000000015,exact_single_phase_pass_through: identical to constituent phase
Native-T0,Overall,DeleteRange,20000,100000,Mean,us,119.25,122.528,136.365,137.89,136.55,130.5166,8.884350443335741,136.365,14.022000000000006,exact_single_phase_pass_through: identical to constituent phase
Native-T512,Phase A,GetLive,70000,350000,P50,us,6.653,6.052,5.965,6.17,6.136,6.195199999999999,0.2679639901180753,6.136,0.11800000000000033,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,GetLive,70000,350000,P95,us,17.815,16.663,16.606,16.985,16.316,16.877000000000002,0.5756444214964657,16.663,0.3789999999999978,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,GetLive,70000,350000,P99,us,22.104,22.474,28.495,25.011,21.221,23.861,2.9485960218381906,22.474,2.907,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,GetLive,70000,350000,P99.9,us,41.562,37.03,41.307,43.622,38.271,40.3584,2.6662269783347394,41.307,3.290999999999997,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,GetLive,70000,350000,Max,us,175.774,110.694,111.579,194.724,109.095,140.3732,41.51961212126144,111.579,65.08,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,GetLive,70000,350000,Mean,us,8.15382,7.62615,7.72405,7.77824,7.61347,7.779146,0.22038223006857857,7.72405,0.15209000000000028,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-PlannedIntersect,5000,25000,P50,us,62.889,58.883,59.671,60.098,60.452,60.3986,1.5101116846114404,60.098,0.7809999999999988,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-PlannedIntersect,5000,25000,P95,us,127.836,126.323,134.099,122.905,116.579,125.54839999999999,6.449487948666931,126.323,4.930999999999997,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
Native-T512,Phase A,Scan-PlannedIntersect,5000,25000,P99,us,149.027,160.792,199.456,187.009,145.494,168.3556,23.815120140364606,160.792,37.982,nearest_rank_driver: ceil(p*N)-1 on sorted thread-local arrays
