exp_id,timestamp_us,phase,active_range_tombstones,active_memtable_bytes,range_del_rate,estimated_capacity_flush_ms,getlive_samples,getlive_p99_us,getdel_samples,getdel_p99_us,scan_samples,scan_p99_us,put_samples,put_p99_us,l0_files,immutable_memtables,pending_compaction_bytes,read_debt,reclaim_debt,maintenance_debt,decision,decision_reason,conflict_state
rtp_mc_observe,30024498,2,9953,31459568,89.13,228319.81,100,9855.63,0,0.00,22,10220.54,23,7417.60,0,0,0,43.0780,19914.9131,48.4506,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,30081097,2,9959,31459568,106.01,246578.14,115,9837.73,0,0.00,33,10189.62,26,149.53,0,0,0,41.7649,19928.6009,0.0000,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,30136923,2,9964,31459568,89.56,218560.00,169,9713.34,0,0.00,71,8143.09,45,95.56,0,0,0,38.0170,19936.9564,0.0000,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,30192705,2,9974,31459568,179.27,175036.19,205,3897.53,0,0.00,63,4844.66,65,51.66,0,0,0,16.1843,19965.9269,0.0000,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,30248564,2,9986,31459568,214.83,166537.24,157,3902.26,0,0.00,60,4146.02,52,36.42,0,0,0,15.4092,19993.4827,0.0000,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_observe,30304522,2,9996,31459568,178.71,161155.01,173,3909.36,0,0.00,63,4071.34,52,41.33,0,0,0,15.5025,20009.8705,0.0000,SEAL,DEADMAN_COUNT,NORMAL
rtp_mc_shadow_t512,50269,0,0,2048,0.00,999999.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.0000,0.0000,0.0000,HOLD,NO_TOMBSTONES,NORMAL
rtp_mc_shadow_t512,102943,0,5,1050632,94.92,424749.92,81,166.26,0,0.00,42,410.60,32,226.05,0,0,0,0.0000,14.4923,0.5070,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,156062,0,117,1050632,2108.47,24068.63,5962,55.12,0,0.00,2062,198.56,1823,72.75,0,0,0,0.0000,329.0875,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,209562,0,256,2099216,2598.13,13881.66,6329,110.18,0,0.00,2109,240.47,1924,58.18,0,0,0,0.0000,521.2403,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,265017,0,362,3147800,1911.46,10609.57,6584,167.98,0,0.00,2137,272.60,1986,57.34,0,0,0,0.0000,564.8748,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,320417,0,480,3147800,2129.96,9277.56,5758,206.29,0,0.00,1965,310.53,1929,63.56,0,0,0,0.0234,713.8284,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_shadow_t512,376198,0,130,1050632,0.00,8452.77,6916,210.20,0,0.00,2277,304.01,2171,67.16,0,0,139580538,0.0384,137.0980,0.3600,YIELD,PENDING_COMPACTION_PRESSURE,NORMAL
rtp_mc_shadow_t512,432527,0,275,2099216,2574.16,7461.49,7514,92.15,0,0.00,2492,191.94,2378,59.82,0,0,139580538,0.0000,550.5113,0.3600,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,488185,0,392,3147800,2102.12,7152.27,6583,140.83,0,0.00,2232,258.92,2061,61.73,0,0,139580538,0.0000,632.3964,0.3600,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,544059,0,11,1050632,0.00,7506.57,6084,197.12,0,0.00,2002,291.74,1848,67.57,0,1,139580538,0.0000,11.9702,0.3600,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,600579,0,114,1050632,1822.36,7881.25,4893,50.64,0,0.00,1661,186.89,1635,53.12,0,0,141746746,0.0000,307.5680,0.3707,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,655520,0,175,2099216,1110.28,9072.21,3022,69.27,0,0.00,965,157.63,929,40.89,0,0,141746746,0.0000,305.3482,0.3707,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,711141,1,465,2099216,5213.86,7110.17,1216,420.17,0,0.00,546,759.04,2989,159.84,0,0,141746746,0.9202,1042.9298,0.4363,YIELD,PUT_SLO_VIOLATION,NORMAL
rtp_mc_shadow_t512,767422,1,294,2099216,0.00,5655.19,1228,547.88,0,0.00,606,747.63,3734,171.58,0,0,143439868,1.3283,333.0432,0.5230,YIELD,PUT_SLO_VIOLATION,NORMAL
rtp_mc_shadow_t512,823810,1,168,1050632,0.00,4833.59,1279,345.90,0,0.00,606,538.01,4126,120.23,0,0,145054624,0.5194,192.1920,0.3872,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,879977,1,89,1050632,0.00,4150.29,1390,264.79,0,0.00,748,518.80,4644,93.27,0,1,145054624,0.2238,102.8306,0.3872,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,936038,1,503,3147800,7384.81,3704.63,1381,204.67,0,0.00,654,361.32,4470,963.71,0,0,146536934,0.0158,1325.2811,5.8193,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,992198,1,300,2099216,0.00,3889.37,1038,229.23,0,0.00,515,425.29,3385,1132.95,0,0,147712238,0.0977,353.3400,6.9534,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,1048453,1,227,2099216,0.00,3591.34,1426,229.92,0,0.00,764,409.36,4689,90.71,0,1,147712238,0.0974,269.9030,0.4004,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,1104377,1,196,2099216,0.00,3338.43,1494,188.25,0,0.00,831,348.00,4953,81.98,0,1,149244556,0.0000,235.2392,0.4080,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,1160238,1,77,1050632,0.00,3518.00,1161,256.11,0,0.00,576,415.86,3743,113.78,0,1,11142833,0.1875,93.2778,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_shadow_t512,1216773,1,509,2099216,7641.28,3371.84,1440,207.04,0,0.00,683,408.12,4517,84.24,0,0,12555678,0.0239,1386.4318,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_shadow_t512,1269887,1,438,2099216,0.00,3174.29,1537,172.73,0,0.00,737,390.46,4830,82.62,0,0,13972870,0.0000,540.1416,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,1325987,1,425,2099216,0.00,3136.14,1472,225.92,0,0.00,702,447.50,4670,89.78,0,0,15559715,0.0877,528.9550,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_shadow_t512,1397376,1,368,2099216,0.00,3230.98,1646,202.08,0,0.00,825,411.85,5215,82.62,0,0,17047906,0.0069,463.2384,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_shadow_t512,1453299,1,113,2099216,0.00,3531.13,1001,210.84,0,0.00,514,458.48,3150,1116.59,0,1,16779765,0.0358,143.5100,6.4440,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,1509569,1,317,2099216,3625.38,4075.48,711,138.04,0,0.00,354,398.59,2245,57.20,0,0,18323351,0.0000,768.6782,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,1565129,1,476,3147800,2861.77,4679.18,598,207.67,0,0.00,258,441.30,1811,59.46,0,0,18323351,0.0268,901.3595,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_shadow_t512,1620862,1,31,1050632,0.00,6102.24,256,378.12,0,0.00,137,507.30,912,58.07,0,1,18323351,0.5852,40.4054,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_shadow_t512,1677026,2,165,2099216,2385.87,7619.39,2481,169.11,0,0.00,770,737.28,698,156.96,0,0,19871683,0.1124,455.5290,0.0464,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,1733110,2,278,2099216,2014.83,9409.22,2301,245.92,0,0.00,847,775.78,684,139.38,0,0,19871683,0.3162,570.1115,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,1789229,2,407,2099216,2298.69,11011.40,2904,266.40,0,0.00,968,680.60,780,91.76,0,0,19871683,0.3393,774.1091,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,1845289,2,42,2099216,0.00,12023.78,3189,277.94,0,0.00,957,574.74,930,122.36,0,1,19871683,0.3342,56.6328,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_shadow_t512,1901415,2,239,2099216,3509.96,11898.48,4141,101.53,0,0.00,1393,353.31,1227,74.72,0,0,9655933,0.0000,675.9404,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,1957153,2,427,2099216,3372.92,11828.65,3992,159.65,0,0.00,1358,342.77,1213,76.92,0,0,9655933,0.0000,922.6239,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2012811,2,126,2099216,0.00,11751.63,4246,199.41,0,0.00,1447,365.06,1221,78.71,0,0,10548658,0.0000,174.1068,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2068920,2,343,2099216,3867.47,11373.07,4672,131.19,0,0.00,1470,307.72,1347,74.45,0,0,10548658,0.0000,864.5462,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2124555,2,512,2099216,3037.66,11543.82,3877,191.94,0,0.00,1322,367.06,1181,79.92,0,0,10548658,0.0000,1022.7160,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2180509,2,230,2099216,0.00,11144.25,4972,126.81,0,0.00,1675,285.45,1378,80.26,0,0,11464604,0.0000,325.5420,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2236657,2,434,2099216,3633.25,11282.99,4289,163.66,0,0.00,1397,335.98,1227,71.10,0,0,11464604,0.0000,982.4699,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2292559,2,147,2099216,0.00,11213.94,4554,194.28,0,0.00,1472,377.66,1284,90.65,0,1,11464604,0.0000,211.3566,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2348629,2,315,2099216,2996.25,11481.77,4373,118.28,0,0.00,1511,300.17,1171,72.22,0,0,12346529,0.0000,756.0605,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2404363,2,443,2099216,2296.62,12523.13,3086,173.15,0,0.00,1099,354.81,891,71.14,0,0,12346529,0.0000,876.5309,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2460147,2,63,1050632,0.00,14069.06,2823,198.32,0,0.00,913,377.21,771,78.43,0,1,12346529,0.0000,92.6982,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_shadow_t512,2516165,2,199,1050632,2427.79,15328.67,2527,88.59,0,0.00,907,263.03,746,60.29,0,0,3593476,0.0000,537.8165,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,50300,0,0,2048,0.00,999999.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.0000,0.0000,0.0000,HOLD,NO_TOMBSTONES,NORMAL
rtp_mc_active_v2a,103111,0,5,1050632,94.68,400804.38,84,212.12,0,0.00,40,490.37,34,376.07,0,0,0,0.0410,14.4677,1.5071,YIELD,PUT_SLO_VIOLATION,NORMAL
rtp_mc_active_v2a,156688,0,115,1050632,2053.12,25594.98,5667,61.06,0,0.00,1928,213.02,1720,70.58,0,0,0,0.0000,321.5310,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,210158,0,235,2099216,2244.25,14489.07,6176,102.64,0,0.00,2101,221.04,1866,58.07,0,0,0,0.0000,464.4539,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,264806,0,360,2099216,2287.37,10735.68,6571,149.90,0,0.00,2175,246.96,2074,52.83,0,0,0,0.0000,600.3286,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,320662,0,494,3147800,2399.03,9142.99,6308,175.58,0,0.00,2119,266.07,2005,53.48,0,0,0,0.0000,755.3422,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,376530,0,615,4196384,2165.82,8317.57,6290,206.29,0,0.00,2070,290.86,1940,57.16,0,0,0,0.0237,865.1609,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_active_v2a,433450,0,177,1050632,0.00,7402.16,8561,61.06,0,0.00,2831,160.52,2690,56.23,0,0,139983494,0.0000,188.6820,0.3620,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,487948,0,314,2099216,2513.85,6676.16,7715,94.12,0,0.00,2561,174.73,2477,49.73,0,0,139983494,0.0000,589.5006,0.3620,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,541864,0,453,3147800,2578.08,6512.11,6722,135.06,0,0.00,2222,219.17,2110,56.27,0,0,139983494,0.0000,750.4912,0.3620,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,595833,0,572,3147800,2204.97,6945.43,5144,164.26,0,0.00,1679,250.13,1640,56.03,0,0,139983494,0.0000,848.7818,0.3620,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,651632,1,736,4196384,2939.12,7136.90,1229,433.09,0,0.00,539,618.09,1721,106.70,0,0,139983494,0.8822,1110.5777,0.3620,YIELD,PENDING_COMPACTION_PRESSURE,NORMAL
rtp_mc_active_v2a,707808,1,951,5244968,3827.26,6636.47,761,602.92,0,0.00,360,767.36,2305,108.13,0,0,139983494,1.5394,1448.6065,0.3620,YIELD,PENDING_COMPACTION_PRESSURE,NORMAL
rtp_mc_active_v2a,763863,1,1102,5244968,2693.78,6958.80,566,792.41,0,0.00,266,1022.67,1726,126.50,0,0,139983494,2.3492,1516.8423,0.3620,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,821408,1,300,2099216,0.00,6093.55,1093,626.77,0,0.00,527,890.71,3331,148.27,0,0,143936172,1.6939,343.0800,0.3816,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,876882,1,305,2099216,90.13,5551.02,960,201.10,0,0.00,470,438.11,3065,292.27,0,0,144887387,0.0037,361.1662,1.3348,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,934076,1,394,3147800,1556.11,4634.39,1246,195.93,0,0.00,634,405.16,4173,107.09,0,0,145759364,0.0000,615.0147,0.3907,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,990053,1,702,4196384,5502.26,4337.97,1055,315.65,0,0.00,546,514.11,3529,93.50,0,0,145759364,0.3907,1376.6204,0.3907,YIELD,PENDING_COMPACTION_PRESSURE,NORMAL
rtp_mc_active_v2a,1045968,1,961,4196384,4632.03,4556.16,791,445.87,0,0.00,434,645.26,2662,95.38,0,0,145759364,0.8967,1605.2555,0.3907,YIELD,PENDING_COMPACTION_PRESSURE,NORMAL
rtp_mc_active_v2a,1101865,1,1136,5244968,3130.76,4969.78,624,641.75,0,0.00,335,827.24,2025,100.55,0,0,145759364,1.6658,1675.8214,0.3907,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,1283380,1,248,1050632,0.00,6016.83,1669,1154.43,0,0.00,845,1526.46,5354,179.56,0,1,0,3.8582,306.5280,2.1971,YIELD,INFLIGHT_FLUSH,NORMAL
rtp_mc_active_v2a,1340014,1,476,3147800,4025.85,5756.72,781,344.22,0,0.00,377,669.15,2526,129.84,0,0,9856496,0.5965,996.2522,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,1396737,1,346,2099216,0.00,5260.00,1016,307.54,0,0.00,559,575.79,3384,122.88,0,0,11267124,0.4006,435.4756,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,1458362,1,419,3147800,1184.58,4495.30,1351,197.36,0,0.00,695,606.22,4475,103.77,0,0,12242884,0.0722,651.0074,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,1525894,1,393,3147800,0.00,4365.30,1265,199.53,0,0.00,632,450.22,4126,115.37,0,0,13530890,0.0000,504.7692,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,1580334,1,685,4196384,5363.70,4280.91,1035,289.45,0,0.00,471,533.46,3147,100.73,0,0,13530890,0.3283,1423.7193,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_active_v2a,2330349,1,143,2099216,0.00,5494.86,4794,2031.86,0,0.00,2322,2649.46,15076,220.51,0,1,0,7.5733,206.6922,2.4700,YIELD,INFLIGHT_FLUSH,NORMAL
rtp_mc_active_v2a,2389519,1,258,2099216,1943.55,6460.59,446,257.20,0,0.00,227,681.02,1372,132.15,0,0,9126881,0.3116,570.3128,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,2445892,2,62,2099216,0.00,8434.91,847,157.91,0,0.00,295,802.55,487,178.91,0,0,9926532,0.1563,91.0408,0.1927,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,2504777,2,114,2099216,883.08,10512.37,2258,154.04,0,0.00,699,753.99,605,187.11,0,0,10061623,0.1201,257.0505,0.2474,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,2562807,2,117,2099216,51.70,12016.26,2821,110.11,0,0.00,974,608.06,817,146.57,0,0,10234415,0.0555,179.7103,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,3238001,2,109,2099216,0.00,14070.85,25095,932.69,0,0.00,8215,1296.08,7324,139.64,0,0,3198994,3.1526,177.3212,0.0000,SEAL,READ_CRITICAL,NORMAL
rtp_mc_active_v2a,3295064,2,148,2099216,683.46,14753.53,3037,114.33,0,0.00,1043,454.05,871,130.71,0,0,3368190,0.0000,310.7991,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,3350901,2,302,2099216,2758.03,14491.58,3612,151.08,0,0.00,1235,357.19,1019,96.43,0,0,3368190,0.0000,773.9216,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,3406685,2,484,2099216,3262.58,14784.38,3310,204.55,0,0.00,1155,382.73,913,100.24,0,0,3368190,0.0168,1129.9888,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_active_v2a,3463432,2,208,1050632,0.00,13553.30,4684,140.40,0,0.00,1560,301.63,1327,103.08,0,0,4159473,0.0000,347.7760,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,3519729,2,384,1050632,3126.28,13321.51,3990,162.48,0,0.00,1408,327.74,1134,90.05,0,0,4159473,0.0000,958.9765,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,3575693,2,548,2099216,2930.46,13219.92,3777,217.85,0,0.00,1207,385.99,1054,107.35,0,0,4159473,0.0676,1221.5767,0.0000,SEAL,READ_WARN,NORMAL
rtp_mc_active_v2a,3632612,2,196,2099216,0.00,12799.77,4302,154.51,0,0.00,1464,331.93,1213,114.68,0,0,5146990,0.0000,334.3368,0.0000,HOLD,LOW_READ_DEBT,NORMAL
rtp_mc_active_v2a,3688877,2,290,2099216,1670.67,15193.74,1790,154.32,0,0.00,607,394.74,530,79.63,0,0,5146990,0.0000,664.9966,0.0000,HOLD,LOW_READ_DEBT,NORMAL
