exp_id,group_name,second_idx,phase,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p99_us,total_ops,overall_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,db_dir_mb
p6_d0_clean_rep2,D0,13,main,93526,11.147,15.497,20.96,47025,11.055,15.212,20.502,37842,157.406,274.635,302.727,59.9567,2.63917,9275,15.272,25.037,31.127,0,0,187668,187668,17.0021,0,0,0,0,0,0,720.522,0,0,0,0,213594,765265,21.8207,0,734.69
p6_d0_clean_rep2,D0,14,main,93720,11.319,15.691,21.299,46714,11.249,15.581,21.087,37676,157.281,275.681,301.762,59.9944,2.64186,9383,15.594,25.754,32.175,0,0,187493,187493,28.0022,0,0,0,0,0,0,720.522,0,0,0,0,213216,760359,21.9003,0,744.205
p6_d0_clean_rep2,D0,15,main,93697,11.426,15.717,21.197,47028,11.359,15.512,21.123,37812,156.033,273.462,296.301,59.6173,2.64204,9335,15.777,26.248,32.826,0,0,187872,187872,39.0023,0,0,0,0,0,0,720.522,0,0,0,0,212220,758601,21.8598,0,753.671
p6_d0_clean_rep2,D0,16,main,93961,11.582,15.965,21.394,47498,11.526,15.872,21.429,37371,158.432,274.58,298.789,59.868,2.65961,9345,15.993,26.569,34.716,0,0,188175,188175,50.0023,0,0,0,0,0,0,720.522,0,0,0,0,208785,753811,21.6898,0,763.149
p6_d0_clean_rep2,D0,17,main,92398,11.949,16.251,22.137,45953,11.9,16.073,21.681,36416,162.51,278.462,300.603,59.9608,2.71119,9174,16.067,27.228,34.771,0,0,183941,183941,60.0024,0,0,0,0,0,0,720.522,0,0,0,0,204207,733337,21.7811,0,772.449
p6_d0_clean_rep2,D0,18,main,85106,11.943,17.844,23.343,42622,11.858,17.665,23.563,34237,176.282,303.377,345.803,60.0151,2.94036,8458,16.108,28.08,35.575,0,0,170423,170423,8.00201,0,0,0,0,0,0,772.494,0,0,51.9718,0,196026,730232,21.1632,0,778.127
p6_d0_clean_rep2,D0,19,main,77566,12.846,18.575,25.849,38751,12.733,18.547,26.37,31130,189.641,350.505,393.773,60.2261,3.24263,7889,18.122,30.15,38.718,0,0,155336,155336,17.0021,0,0,0,0,0,0,772.494,0,0,0,0,183765,700431,20.7833,0,786.121
p6_d0_clean_rep2,D0,20,main,82541,11.735,17.97,24.097,41023,11.645,17.854,23.713,33214,179.985,330.473,383.031,60.0496,3.03896,8398,17.256,29.525,35.951,0,0,165176,165176,27.0022,0,0,0,0,0,0,772.494,0,0,0,0,193205,746150,20.5678,0,794.636
p6_d0_clean_rep2,D0,21,main,83068,11.83,18.138,23.519,41608,11.769,17.948,23.312,33157,179.573,329.367,383.886,60.2066,3.03585,8422,17.062,29.082,35.777,0,0,166255,166255,37.0022,0,0,0,0,0,0,772.494,0,0,0,0,194341,744049,20.71,0,803.172
p6_d0_clean_rep2,D0,22,main,82484,11.901,18.272,23.887,41306,11.813,18.016,23.239,33229,180.11,330.676,383.977,60.0266,3.04327,8217,17.579,29.747,36.144,0,0,165236,165236,48.0023,0,0,0,0,0,0,772.494,0,0,0,0,194646,742215,20.7764,0,811.505
p6_d0_clean_rep2,D0,23,main,82059,12.084,18.284,24.123,40595,11.981,18.191,24.172,32871,180.392,329.875,382.16,60.0831,3.05634,8100,17.84,29.357,36.89,0,0,163625,163625,58.0024,0,0,0,0,0,0,772.494,0,0,0,0,190128,735340,20.544,0,819.715
p6_d0_clean_rep2,D0,24,main,80632,12.104,18.691,24.324,40662,12.027,18.524,24.015,32715,182.772,336.546,393.356,60.0323,3.09793,8046,17.67,30.162,38.313,0,0,162055,162055,3.00198,0,0,0,275.64,0,1,823.266,21.9852,11,50.7723,0,190924,742218,20.4603,0,837.133
p6_d0_clean_rep2,D0,25,main,79546,11.785,18.453,24.833,39791,11.69,18.222,24.207,31690,183.008,356.607,426.692,60.0523,3.15604,7873,16.253,28.018,34.393,0,0,158900,158900,13.0021,0,0,0,0,0,0,688.442,186.649,114.9,0,0,180131,771356,18.9315,0,698.301
p6_d0_clean_rep2,D0,26,main,100243,10.988,16.262,20.457,50145,10.904,16.209,20.164,40662,140.673,267.131,316.682,59.7423,2.41493,10064,15.847,27.208,33.399,0,0,201114,201114,25.0021,0,0,0,0,0,0,688.442,0,0,0,0,177581,750745,19.1292,0,708.506
p6_d0_clean_rep2,D0,27,main,100754,11.174,16.596,20.624,50718,11.044,16.462,20.345,40194,141.887,268.132,316.22,59.8115,2.42624,10026,16.504,28.321,35.346,0,0,201692,201692,36.0022,0,0,0,0,0,0,688.442,0,0,0,0,173353,745380,18.8687,0,718.669
p6_d0_clean_rep2,D0,28,main,100718,11.281,16.685,20.812,50351,11.184,16.682,20.621,39890,142.912,272.193,317.664,59.7828,2.44172,9924,16.853,28.929,36.613,0,0,200883,200883,49.0023,0,0,0,0,0,0,688.442,0,0,0,0,170930,739149,18.7819,0,728.731
p6_d0_clean_rep2,D0,29,main,100185,11.367,16.768,20.81,50108,11.227,16.654,20.671,39905,144.384,270.036,317.858,60.0188,2.4409,10028,16.754,28.712,35.51,0,0,200226,200226,61.0024,0,0,0,0,0,0,688.442,0,0,0,0,172756,736729,18.9949,0,738.895
p6_d0_clean_rep2,D0,30,main,92633,11.372,17.227,21.954,46291,11.297,17.152,21.603,37346,155.582,298.399,347.919,60.1597,2.64768,9379,16.376,27.968,35.166,0,0,185649,185649,9.00202,0,0,0,0,0,0,738.876,0,0,50.4338,0,167306,738923,18.4618,0,745.689
p6_d0_clean_rep2,D0,31,main,90630,11.257,17.131,21.839,45156,11.153,17.015,21.384,36407,161.82,304.091,354.624,60.0822,2.73979,9204,15.894,27.413,33.939,0,0,181397,181397,20.0021,0,0,0,0,0,0,738.876,0,0,0,0,168619,754931,18.2577,0,755.015
p6_d0_clean_rep2,D0,32,main,90995,11.417,17.133,21.865,45567,11.305,17.062,21.372,36395,161.787,299.994,351.9,60.23,2.72738,9246,16.373,27.877,35.082,0,0,182203,182203,30.0022,0,0,0,0,0,0,738.876,0,0,0,0,169177,754458,18.3164,0,764.387
p6_d0_clean_rep2,D0,33,main,89633,11.661,17.579,22.313,44847,11.519,17.431,22.037,36120,163.091,305.333,354.893,59.951,2.76318,8916,16.797,29.057,36.45,0,0,179516,179516,41.0023,0,0,0,0,0,0,738.876,0,0,0,0,168138,742897,18.4557,0,773.426
p6_d0_clean_rep2,D0,34,main,90810,11.682,17.348,22.056,45144,11.576,17.183,21.859,36428,162.013,296.588,348.983,60.1406,2.7353,8995,16.571,27.8,33.733,0,0,181377,181377,52.0023,0,0,0,0,0,0,738.876,0,0,0,0,168758,750576,18.3565,0,782.55
p6_d0_clean_rep2,D0,35,main,90487,11.671,17.132,21.745,45638,11.579,17.006,21.585,36728,160.519,288.624,343.345,60.0454,2.70811,9044,16.751,28.397,35.897,0,0,181897,181897,62.0024,0,0,0,0,0,0,738.876,0,0,0,0,168135,754270,18.2279,0,791.717
p6_d0_clean_rep2,D0,36,main,86499,11.529,17.695,22.6,42968,11.463,17.475,22.221,34348,174.437,315.298,366.549,60.0217,2.94244,8499,16.088,27.395,34.313,0,0,172314,172314,9.00202,0,0,0,0,0,0,790.531,0,0,51.6547,0,164825,760074,17.8209,0,797.492
p6_d0_clean_rep2,D0,37,main,84731,11.498,16.934,21.892,42462,11.435,16.917,21.627,34398,175.972,309.009,353.251,59.6409,2.97979,8512,15.722,26.247,32.07,0,0,170103,170103,19.0021,0,0,0,0,0,0,790.531,0,0,0,0,167795,781840,17.6694,0,806.12
p6_d0_clean_rep2,D0,38,main,81790,11.817,17.946,23.173,41223,11.713,17.707,22.365,32619,179.711,327.264,386.719,59.842,3.04231,8170,16.504,27.569,33.842,0,0,163802,163802,29.0022,0,0,0,0,0,0,790.531,0,0,0,0,158432,745276,17.5313,0,814.403
p6_d0_clean_rep2,D0,39,main,85659,11.892,17.316,22.885,42808,11.799,17.188,22.208,33841,177.539,313.937,354.884,59.6683,3.00437,8396,16.362,26.45,33.298,0,0,170704,170704,39.0023,0,0,0,0,0,0,790.531,0,0,0,0,162812,772140,17.4139,0,822.915
p6_d0_clean_rep2,D0,40,main,85323,11.982,16.918,22.171,42576,11.936,16.618,22.072,33922,178.987,309.019,336.861,60.0878,2.98482,8558,16.265,26.712,33.329,0,0,170379,170379,50.0023,0,0,0,0,0,0,790.531,0,0,0,0,165745,773690,17.6431,0,831.591
p6_d0_clean_rep2,D0,41,main,81546,12.279,18.664,25.123,40912,12.218,18.509,24.996,32803,183.858,317.229,368.856,60.1194,3.076,8214,16.608,27.723,34.753,0,0,163475,163475,60.0024,0,0,0,0,0,0,790.531,0,0,0,0,158987,746243,17.5632,0,839.919
p6_d0_clean_rep2,D0,42,main,76487,12.296,19.182,25.468,38176,12.188,19.105,24.709,30844,195.262,365.288,413.78,60.1346,3.30926,7721,17.715,30.293,38.408,0,0,153228,153228,6.002,0,0,0,0,0,0,840.913,0,0,50.3827,0,149284,731599,16.9471,0,845.023
p6_d0_clean_rep2,D0,43,main,76837,11.806,18.347,24.6,38126,11.744,18.194,24.173,30738,198.964,357.859,423.163,60.083,3.35285,7866,16.146,27.39,34.058,0,0,153567,153567,15.0021,0,0,0,0,0,0,840.913,0,0,0,0,156588,772027,16.8625,0,852.998
p6_d0_clean_rep2,D0,44,main,77103,12.015,18.217,23.862,38781,11.919,18.13,23.652,30916,197.987,351.208,409.673,60.2069,3.32135,7789,16.316,27.072,33.628,0,0,154589,154589,24.0021,0,0,0,0,0,0,840.913,0,0,0,0,156076,777888,16.7111,0,860.892
p6_d0_clean_rep2,D0,45,main,76422,12.122,18.697,24.659,38267,12.061,18.504,24.512,30812,198.158,356.685,421.036,59.9784,3.34358,7604,16.719,28.101,35.443,0,0,153105,153105,33.0022,0,0,0,0,0,0,840.913,0,0,0,0,156891,769348,16.9385,0,868.603
p6_d0_clean_rep2,D0,46,main,77261,12.155,18.221,24.092,38124,12.07,17.937,23.355,30929,196.401,340.566,390.068,60.159,3.29011,7656,16.385,26.937,33.791,0,0,153970,153970,42.0023,0,0,0,0,0,0,840.913,0,0,0,0,154192,776735,16.5633,0,876.366
p6_d0_clean_rep2,D0,47,main,76396,12.234,18.578,24.487,38571,12.184,18.286,23.936,30891,197.32,345.55,408.03,60.0173,3.31807,7627,16.79,28.1,35,0,0,153485,153485,51.0023,0,0,0,0,0,0,840.913,0,0,0,0,153979,771911,16.6304,0,884.104
p6_d0_clean_rep2,D0,48,main,76001,12.425,19.038,24.879,38120,12.385,18.952,25.073,30424,200.1,360.168,424.715,59.9568,3.3873,7512,17.279,28.472,35.401,0,0,152057,152057,60.0024,0,0,0,0,0,0,840.913,0,0,0,0,152381,758072,16.7368,0,891.714
p6_d0_clean_rep2,D0,49,main,72109,12.593,19.683,26.598,35924,12.514,19.376,25.47,29088,209.882,381.417,441.447,59.9627,3.56947,7263,17.187,29.099,36.602,0,0,144384,144384,5.00199,0,0,0,530.541,0,1,892.661,84.0409,31,51.7478,0,152227,768783,16.5283,0,929.255
p6_d0_clean_rep2,D0,50,main,78208,11.927,18.067,24.364,39342,11.832,18.125,24.541,31642,186.141,370.568,421.712,59.6,3.25029,7702,16.096,26.911,33.642,0,0,156894,156894,14.0021,0,0,0,0,0,0,688.442,189.597,94.9005,0,0,155551,801779,16.2484,0,699.856
p6_d0_clean_rep2,D0,51,main,100196,11.119,16.622,20.762,50444,11.027,16.426,20.481,39903,143.646,268.229,321.872,59.846,2.44843,10046,15.928,27.837,34.315,0,0,200589,200589,25.0021,0,0,0,0,0,0,688.442,0,0,0,0,172703,742259,18.8754,0,710.034
p6_d0_clean_rep2,D0,52,main,100753,11.239,16.677,20.596,50270,11.132,16.64,20.706,39736,144.148,271.303,319.816,59.9808,2.44619,9985,16.394,27.976,34.609,0,0,200744,200744,37.0022,0,0,0,0,0,0,688.442,0,0,0,0,172179,738724,18.902,0,720.159
p6_d0_clean_rep2,D0,53,main,99396,11.329,16.77,20.811,49716,11.21,16.695,20.695,39877,144.424,271.564,319.067,60.0095,2.44734,9913,16.579,28.379,34.896,0,0,198902,198902,49.0023,0,0,0,0,0,0,688.442,0,0,0,0,173018,737112,19.0103,0,730.207
p6_d0_clean_rep2,D0,54,main,98951,11.354,16.902,20.955,49352,11.271,16.808,20.915,39740,145.424,272.408,321.112,60.1477,2.45639,10017,16.65,28.617,35.632,0,0,198060,198060,61.0024,0,0,0,0,0,0,688.442,0,0,0,0,169592,735875,18.7298,0,740.366
p6_d0_clean_rep2,D0,55,main,93231,11.27,16.981,21.432,46703,11.202,16.998,21.389,37773,156.476,281.603,317.15,60.2631,2.6215,9596,15.739,27.389,35.128,0,0,187303,187303,9.00202,0,0,0,0,0,0,739.818,0,0,51.3755,0,170303,753348,18.438,0,747.312
p6_d0_clean_rep2,D0,56,main,94755,11.258,15.287,20.589,47273,11.162,15.063,20.439,37809,157.968,277.333,299.725,59.8857,2.64692,9403,15.24,24.939,30.907,0,0,189240,189240,19.0021,0,0,0,0,0,0,739.818,0,0,0,0,175987,782851,18.3542,0,756.838
p6_d0_clean_rep2,D0,57,main,92640,11.478,16.261,21.165,45989,11.397,15.975,20.96,37257,159.945,280.29,309.252,60.1601,2.67633,9234,15.641,26.255,32.752,0,0,185120,185120,28.0022,0,0,0,0,0,0,739.818,0,0,0,0,172088,772684,18.2148,0,766.2
p6_d0_clean_rep2,D0,58,main,93482,11.516,15.547,20.888,46971,11.445,15.393,20.923,37584,158.464,278.624,300.796,60.0394,2.656,9311,15.69,25.898,32.248,0,0,187348,187348,38.0022,0,0,0,0,0,0,739.818,0,0,0,0,174146,775530,18.3374,0,775.641
p6_d0_clean_rep2,D0,59,main,92755,11.653,16.424,21.395,46419,11.599,16.234,21.084,37124,160.051,280.819,310.35,60.0535,2.68515,9151,16.363,27.434,34.54,0,0,185449,185449,47.0023,0,0,0,0,0,0,739.818,0,0,0,0,172104,764541,18.3745,0,784.919
p6_d0_clean_rep2,D0,60,main,92353,11.751,16.015,21.507,46170,11.675,15.827,21.355,37441,157.943,282.631,307.328,59.7032,2.68478,9290,16.273,26.68,33.045,0,0,185254,185254,57.0024,0,0,0,0,0,0,739.818,0,0,0,0,172375,764239,18.4041,0,794.334
p6_d0_clean_rep2,D0,61,main,92519,11.858,16.609,21.901,46542,11.789,16.372,21.731,36861,161.296,283.792,310.215,59.7611,2.71491,9217,16.366,27.474,34.001,0,0,185139,185139,3.00198,0,0,0,0,1,0,798.45,0,0,58.6327,0,167575,757377,18.1172,0,800.043
p6_d0_clean_rep2,D0,62,main,86119,11.376,16.274,21.883,43153,11.331,16.078,21.489,34118,178.099,310.992,339.795,59.693,2.99964,8467,15.359,25.261,32.266,0,0,171857,171857,13.0021,0,0,0,0,0,0,798.45,0,0,0,0,163829,789532,17.1844,0,808.628
p6_d0_clean_rep2,D0,63,main,84636,11.803,16.58,21.983,42185,11.763,16.41,21.904,33710,180.794,310.808,334.474,60.1139,3.01371,8469,15.534,25.6,31.979,0,0,169000,169000,23.0021,0,0,0,0,0,0,798.45,0,0,0,0,164002,780182,17.3697,0,817.22
p6_d0_clean_rep2,D0,64,main,84373,11.855,16.586,22.045,42349,11.787,16.378,21.872,33806,181.302,310.832,334.257,60.1316,3.00775,8456,15.815,25.573,31.459,0,0,168984,168984,33.0022,0,0,0,0,0,0,798.45,0,0,0,0,163685,781074,17.3256,0,825.787
p6_d0_clean_rep2,D0,65,main,83112,12.076,16.896,22.581,41407,12.023,17.044,22.624,33461,182.051,314.92,341.427,60.0995,3.04326,8402,16.035,26.066,32.809,0,0,166382,166382,42.0023,0,0,0,0,0,0,798.45,0,0,0,0,159361,772300,17.105,0,834.305
p6_d0_clean_rep2,D0,66,main,77075,12.22,19.062,25.726,38291,12.147,18.84,25.052,30905,185.406,328.683,403.525,60.1039,3.13242,7892,16.664,28.85,35.983,0,0,154163,154163,51.0023,0,0,0,0,0,0,798.45,0,0,0,0,148184,711825,17.2305,0,842.305
p6_d0_clean_rep2,D0,67,main,80453,12.311,18.798,24.352,40440,12.255,18.623,23.934,32287,186.439,338.664,401.855,60.2275,3.1375,8122,17.599,30.03,37.064,0,0,161302,161302,61.0024,0,0,0,0,0,0,798.45,0,0,0,0,154018,744863,17.1344,0,850.54
p6_d0_clean_rep2,D0,68,main,79882,11.987,18.066,23.15,39931,11.898,17.921,23.213,32105,190.476,332.953,380.601,59.9411,3.2001,7962,16.452,27.946,34.649,0,0,159880,159880,6.002,0,0,0,0,0,0,850.931,0,0,52.4807,0,156961,769784,16.9368,0,855.696
p6_d0_clean_rep2,D0,69,main,77946,11.819,17.323,23.201,38498,11.745,16.969,22.667,31147,198.905,342.091,375.553,60.042,3.32833,7651,15.831,25.38,31.05,0,0,155242,155242,15.0021,0,0,0,0,0,0,850.931,0,0,0,0,155160,792863,16.3667,0,863.456
p6_d0_clean_rep2,D0,70,main,76224,12.093,17.743,23.516,38490,12.064,17.432,23.365,30953,200.581,343.532,374.793,60.1269,3.34197,7640,16.148,26.058,32.841,0,0,153307,153307,24.0021,0,0,0,0,0,0,850.931,0,0,0,0,153841,786751,16.3558,0,871.2
p6_d0_clean_rep2,D0,71,cooldown,77317,12.239,17.917,23.415,38719,12.179,17.686,23.242,30837,200.625,342.785,378.417,60.0621,3.34377,7651,16.401,26.559,33.542,0,0,154524,154524,33.0022,0,0,0,0,0,0,850.931,0,0,0,0,153960,781765,16.4536,0,878.961
p6_d0_clean_rep2,D0,72,cooldown,76774,12.432,17.983,23.813,38288,12.405,17.421,23.434,31119,198.688,341.815,369.805,59.8898,3.34469,7775,16.104,26.441,33.084,0,0,153956,153956,42.0023,0,0,0,0,0,0,850.931,0,0,0,0,156227,783207,16.6299,0,886.845
p6_d0_clean_rep2,D0,73,cooldown,76728,12.485,18.302,24.284,38663,12.449,18.213,23.995,30907,198.811,342.652,374.769,59.4511,3.36342,7565,16.485,27.494,34.865,0,0,153863,153863,51.0023,0,0,0,0,0,0,850.931,0,0,0,0,152137,776621,16.3807,0,894.513
p6_d0_clean_rep2,D0,74,cooldown,77064,12.468,18.451,23.965,38943,12.404,18.226,23.723,30722,200.622,345.791,385.094,60.0194,3.366,7705,17.036,27.689,35.301,0,0,154434,154434,60.0024,0,0,0,0,0,0,850.931,0,0,0,0,152035,777094,16.3632,0,902.328
p6_d0_clean_rep2,D0,75,cooldown,74396,12.576,19,25.191,36898,12.519,18.725,25.301,29287,212.305,367.015,412.659,59.7598,3.56967,7268,16.217,27.277,35.02,0,0,147849,147849,5.00199,0,0,0,564.151,0,1,902.903,134.281,48,51.9718,0,152796,802036,16.0024,0,962.774
p6_d0_clean_rep2,D0,76,cooldown,87235,11.569,16.889,22.563,43546,11.515,16.763,22.492,34781,167.243,349.379,409.864,60.0248,2.8964,8748,15.477,25.826,32.691,0,0,174310,174310,16.0021,0,0,0,0,0,0,688.442,149.12,77.9005,0,0,162837,795963,16.9834,0,701.187
p6_d0_clean_rep2,D0,77,cooldown,102785,11.142,14.783,20.159,51510,11.078,14.713,20.083,41380,141.938,252.423,271.738,60.137,2.37222,10415,15.118,24.629,30.969,0,0,206090,206090,28.0022,0,0,0,0,0,0,688.442,0,0,0,0,180305,769125,18.9909,0,711.748
p6_d0_clean_rep2,D0,78,cooldown,102046,11.268,15.791,20.244,50769,11.187,15.624,20.063,40961,142.694,254.305,288.111,60.0875,2.39348,10386,15.724,26.7,33.511,0,0,204162,204162,40.0023,0,0,0,0,0,0,688.442,0,0,0,0,176328,761068,18.8104,0,722.278
p6_d0_clean_rep2,D0,79,cooldown,101909,11.338,15.444,20.445,51118,11.261,15.27,20.347,41036,142.701,254.382,278.079,60.1808,2.38796,10317,16.19,27.226,34.606,0,0,204380,204380,52.0023,0,0,0,0,0,0,688.442,0,0,0,0,176680,761140,18.8394,0,732.735
p6_d0_clean_rep2,D0,80,cooldown,102250,11.422,15.661,20.518,50926,11.333,15.609,20.398,40904,143.028,256.379,283.717,60.0167,2.40201,10114,16.433,27.581,35.268,0,0,204194,204194,64.0024,0,0,0,0,0,0,688.442,0,0,0,0,176273,754613,18.936,0,742.986
p6_d0_clean_rep3,D0,1,warmup,103782,12.232,17.166,23.011,52011,12.145,17.108,23.413,41725,128.88,247.196,368.17,60.1326,2.23978,10497,17.581,30.43,37.955,0,0,208015,208015,11.002,0,0,0,0,0,0,602.138,0,0,0,0,207717,656164,24.0446,0,612.892
p6_d0_clean_rep3,D0,2,warmup,113106,10.803,16.188,19.603,56271,10.695,16.088,19.382,45373,120.52,244.218,271.334,60.0223,2.06552,11225,17.377,30.937,38.343,0,0,225975,225975,23.0021,0,0,0,0,0,0,602.138,0,0,0,0,229605,705802,24.546,0,624.277
p6_d0_clean_rep3,D0,3,warmup,112251,10.955,16.461,20.386,56313,10.849,16.362,20.311,45254,120.695,242.463,274.759,60.1013,2.0699,11153,17.303,30.422,38.761,0,0,224971,224971,34.0022,0,0,0,0,0,0,602.138,0,0,0,0,228872,701613,24.5971,0,635.58
p6_d0_clean_rep3,D0,4,warmup,115276,10.884,16.216,19.505,57541,10.782,16.136,19.507,46085,118.993,229.614,272.013,59.9829,2.0344,11415,17.467,30.713,39.241,0,0,230317,230317,46.0023,0,0,0,0,0,0,602.138,0,0,0,0,232825,711432,24.657,0,647.151
p6_d0_clean_rep3,D0,5,warmup,113531,11.004,16.466,19.912,57179,10.886,16.38,19.775,45925,119.233,233.728,274.331,59.6392,2.05718,11375,17.204,30.127,38.777,0,0,228010,228010,58.0024,0,0,0,0,0,0,602.138,0,0,0,0,229085,703308,24.5696,0,658.681
p6_d0_clean_rep3,D0,6,warmup,109726,10.977,17.108,22.317,55185,10.896,17.123,22.439,43558,126.819,244.372,289.893,59.7915,2.17839,10906,16.846,29.982,37.364,0,0,219375,219375,5.00199,0,0,0,0,0,0,661.463,0,0,59.325,0,221086,700748,23.9833,0,665.992
p6_d0_clean_rep3,D0,7,warmup,107698,10.759,14.337,19.562,53516,10.685,14.177,19.344,42703,135.6,238.241,257.732,60.072,2.26646,10683,15.321,25.507,31.719,0,0,214600,214600,16.0021,0,0,0,0,0,0,661.463,0,0,0,0,231936,764245,23.2825,0,676.823
p6_d0_clean_rep3,D0,8,warmup,106475,10.95,14.637,19.561,53257,10.88,14.47,19.407,42756,135.557,237.344,255.641,60.1014,2.26281,10706,15.788,26.364,33.052,0,0,213194,213194,27.0022,0,0,0,0,0,0,661.463,0,0,0,0,232117,760719,23.3792,0,687.681
p6_d0_clean_rep3,D0,9,warmup,105928,11.087,14.743,19.957,52882,10.992,14.651,19.759,42647,135.701,238.802,257.694,60.0469,2.2752,10782,16.003,26.573,33.003,0,0,212239,212239,38.0022,0,0,0,0,0,0,661.463,0,0,0,0,228716,757696,23.1867,0,698.61
p6_d0_clean_rep3,D0,10,warmup,105383,11.216,15.002,20.265,52764,11.149,14.974,20.048,42190,137.093,241.863,261.609,60.1995,2.29409,10698,16.423,27.269,34.694,0,0,211035,211035,49.0023,0,0,0,0,0,0,661.463,0,0,0,0,226984,748954,23.258,0,709.453
p6_d0_clean_rep3,D0,11,main,105722,11.234,14.958,20.122,52812,11.145,14.819,19.907,42539,136.529,239.975,258.582,59.9718,2.29185,10542,16.023,26.637,33.595,0,0,211615,211615,61.0024,0,0,0,0,0,0,661.463,0,0,0,0,227740,750383,23.2834,0,720.142
p6_d0_clean_rep3,D0,12,main,98210,11.113,16.108,20.973,49015,11.028,16.021,20.942,39454,147.853,262.259,297.307,60.2176,2.48336,9733,16.046,26.925,34.478,0,0,196412,196412,9.00202,0,0,0,0,0,0,719.592,0,0,58.1296,0,217949,751602,22.4794,0,726.428
p6_d0_clean_rep3,D0,13,main,94338,11.142,15.598,21.1,47261,11.081,15.533,20.81,37945,155.706,272.584,301.596,59.9613,2.61758,9343,15.864,25.895,33.061,0,0,188887,188887,20.0021,0,0,0,0,0,0,719.592,0,0,0,0,214834,764386,21.9393,0,735.897
p6_d0_clean_rep3,D0,14,main,94868,11.274,15.397,20.878,47334,11.226,15.305,20.846,38233,154.043,269.334,292.198,59.9972,2.59343,9561,16.108,26.238,32.957,0,0,189996,189996,31.0022,0,0,0,0,0,0,719.592,0,0,0,0,215830,768584,21.9247,0,745.592
p6_d0_clean_rep3,D0,15,main,94607,11.414,15.612,21.285,47646,11.35,15.458,20.964,38025,154.945,271.341,295.324,59.5804,2.61604,9381,16.484,27.094,33.868,0,0,189659,189659,43.0023,0,0,0,0,0,0,719.592,0,0,0,0,212925,760948,21.8637,0,755.104
p6_d0_clean_rep3,D0,16,main,95419,11.509,15.733,21.305,47963,11.469,15.604,21.169,37810,155.446,271.127,293.669,59.7207,2.61801,9424,16.688,27.72,34.956,0,0,190616,190616,54.0024,0,0,0,0,0,0,719.592,0,0,0,0,209858,759399,21.6514,0,764.658
p6_d0_clean_rep3,D0,17,main,94067,11.612,16.106,21.495,46801,11.562,15.959,21.231,37388,157.256,271.771,295.863,60.0626,2.62419,9375,16.895,28.475,35.836,0,0,187631,187631,2.00197,1,0,0,0,1,0,719.592,0,0,0,0,209649,749586,21.8559,0,809.095
p6_d0_clean_rep3,D0,18,main,86550,11.255,16.388,22.015,43403,11.189,16.161,21.716,34676,174.54,299.567,328.287,60.1178,2.89935,8664,15.911,26.025,32.78,0,0,173293,173293,11.002,0,0,0,0,0,0,770.76,0,0,51.1676,0,203370,772301,20.8441,0,780.124
p6_d0_clean_rep3,D0,19,main,86939,11.353,15.971,21.476,43414,11.297,15.849,21.517,34964,172.922,296.302,322.573,60.1196,2.88759,8796,15.992,26.017,32.741,0,0,174113,174113,20.0021,0,0,0,0,0,0,770.76,0,0,0,0,204216,783640,20.6726,0,789.041
p6_d0_clean_rep3,D0,20,main,84498,11.657,17.632,23.96,42011,11.601,17.619,24.389,34096,176.043,304.713,351.908,60.1763,2.95517,8634,16.229,27.016,33.817,0,0,169239,169239,29.0022,0,0,0,0,0,0,770.76,0,0,0,0,200163,761064,20.8237,0,797.794
p6_d0_clean_rep3,D0,21,main,80400,12.268,18.61,24.721,40335,12.16,18.617,24.216,32239,183.647,346.381,388.807,60.0835,3.11734,8146,18.457,31.345,38.871,0,0,161120,161120,37.0022,0,0,0,0,0,0,770.76,0,0,0,0,187897,719971,20.6965,0,806.053
p6_d0_clean_rep3,D0,22,main,86605,11.754,16.557,22.34,43317,11.68,16.303,22.263,34691,173.591,298.814,323.397,59.8857,2.91196,8625,17.379,28.778,36.891,0,0,173238,173238,47.0023,0,0,0,0,0,0,770.76,0,0,0,0,202235,770576,20.7887,0,814.799
p6_d0_clean_rep3,D0,23,main,84560,11.93,17.101,23.337,42077,11.84,16.969,23.146,33801,176.993,304.813,333.792,60.2556,2.95589,8373,17.513,29.243,37.714,0,0,168811,168811,55.0024,0,0,0,0,0,0,770.76,0,0,0,0,197298,753210,20.7571,0,823.284
p6_d0_clean_rep3,D0,24,main,85321,11.911,16.793,22.381,43058,11.837,16.357,22.101,34625,174.635,299.368,325.213,59.9468,2.92635,8449,17.637,29.277,36.83,0,0,171453,171453,64.0024,0,0,0,0,0,0,770.76,0,0,0,0,199221,767296,20.6123,0,831.853
