elapsed_sec,phase_id,interval_trace_ops,interval_trace_iops,interval_db_api_ops,interval_db_api_iops,cum_new_puts,cum_update_puts,cum_del_ranges,cum_clean_noops,put_cnt,put_p50,put_p95,put_p99,put_p999,get_del_cnt,get_del_p99,get_adj_cnt,get_adj_p99,get_ctl_cnt,get_ctl_p99,scan_inter_cnt,scan_inter_p99,scan_non_cnt,scan_non_p99,scan_bound_cnt,scan_bound_p99,del_range_cnt,del_range_p99,stall_micros_delta,is_write_stopped,is_write_slowdown,memtable_size_bytes,memtable_tombstones,num_imm,l0_files,l1_files,l2_files,l3_files,l4_files,l5_files,l6_files,l0_bytes,l1_bytes,l2_bytes,l3_bytes,l4_bytes,l5_bytes,l6_bytes,pending_compaction_bytes,disk_bytes
427.55,2,80735,16147.00,80735,16147.00,19057211,7943860,36648,0,47400,31.00,4591.00,6802.00,44633.000000,5357,153.00,4344,181.00,10228,174.00,3575,1067.00,8209,1255.00,0,0.00,1622,6868.00,0,0,0,2099216,211,3,15,0,0,0,9,31,269,0,0,0,0,0,0,0,9835811717,20689358374
432.59,2,142905,28581.00,142905,28581.00,19106499,7979173,39543,0,83969,34.00,1063.00,2375.00,67115.000000,9399,138.00,7737,168.00,17874,171.00,6395,1145.00,14658,1335.00,0,0.00,2873,2388.00,0,0,0,1050632,373,1,17,0,0,0,4,38,269,0,0,0,0,0,0,0,8785696548,21593493871
437.62,2,131082,26216.40,131082,26216.40,19151259,8010874,42158,0,76986,24.00,430.00,1387.00,44851.000000,8746,123.00,7057,147.00,16354,147.00,5996,1136.00,13311,1345.00,0,0.00,2632,1349.00,0,0,0,1050632,145,1,22,0,0,0,4,35,275,0,0,0,0,0,0,0,5792485780,20880537787
442.65,2,92577,18515.40,92577,18515.40,19183123,8033540,44017,0,54536,21.00,1214.00,2392.00,26532.000000,5917,116.00,5085,157.00,11794,157.00,4108,935.00,9278,1222.00,0,0.00,1859,2448.00,0,0,0,1050632,256,3,5,0,0,0,3,33,276,0,0,0,0,0,0,0,4275585262,21766008821
447.70,3,183316,36663.20,183316,36663.20,19253981,8066071,45216,0,102608,22.00,55.00,83.00,1155.000000,13777,58.00,11479,81.00,26966,82.00,8431,717.00,18855,969.00,0,0.00,1201,164.00,0,0,0,23070896,20734,0,12,0,0,0,1,32,275,0,0,0,0,0,0,0,3008291512,20711903057
452.71,3,337402,67480.40,337402,67480.40,19389388,8116841,45744,0,185594,23.00,50.00,73.00,315.000000,26640,52.00,22288,76.00,51796,77.00,15543,702.00,35014,893.00,0,0.00,526,139.00,0,0,0,5244968,4006,1,4,0,0,0,4,29,278,0,0,0,0,0,0,0,3276327521,20749387188
457.74,3,412286,82457.20,412286,82457.20,19553900,8178558,46389,0,225914,20.00,43.00,64.00,125.000000,32600,48.00,27183,68.00,63815,69.00,18799,612.00,43331,809.00,0,0.00,644,132.00,0,0,0,7342136,5842,1,7,0,0,0,3,27,276,0,0,0,0,0,0,0,4687610522,20826225122
462.79,3,362224,72444.80,362224,72444.80,19696757,8232804,46948,0,198680,22.00,45.00,64.00,216.000000,28370,53.00,24116,72.00,56239,73.00,16312,667.00,37943,839.00,0,0.00,564,128.00,0,0,0,28313816,22317,0,4,0,0,0,8,24,273,0,0,0,0,0,0,0,5671186132,21541084333
467.88,3,459526,91905.20,459526,91905.20,19881595,8301765,47669,0,252617,19.00,40.00,55.00,212.000000,35422,40.00,30714,57.00,71147,56.00,20465,522.00,48442,645.00,0,0.00,719,110.00,0,0,0,6293552,4953,1,11,0,0,0,6,24,271,0,0,0,0,0,0,0,6978330637,20807539092
472.90,3,458168,91633.60,458168,91633.60,20065688,8370532,48385,0,252072,17.00,37.00,54.00,110.000000,35039,46.00,30379,66.00,71262,68.00,20237,585.00,48466,744.00,0,0.00,713,107.00,0,0,0,13633640,9790,0,10,0,0,0,8,23,270,0,0,0,0,0,0,0,9021703447,21909085839
477.94,3,455825,91165.00,455825,91165.00,20247069,8438740,49094,0,250331,17.00,37.00,52.00,112.000000,34889,43.00,30417,62.00,71269,62.00,19752,535.00,48455,692.00,0,0.00,712,103.00,0,0,0,13633640,11725,1,14,0,0,0,8,21,266,0,0,0,0,0,0,0,9875931062,22459478060
482.97,3,485360,97072.00,485360,97072.00,20441533,8511596,49850,0,266385,16.00,34.00,50.00,140.000000,36405,44.00,32623,68.00,76447,67.00,21040,570.00,51707,768.00,0,0.00,753,93.00,0,0,0,10487888,8461,1,11,0,0,0,11,20,265,0,0,0,0,0,0,0,11280316517,22445352446
488.01,3,518086,103617.20,518086,103617.20,20648724,8589759,50000,0,285115,17.00,34.00,45.00,103.000000,38476,35.00,34847,55.00,81946,54.00,22267,478.00,55279,633.00,0,0.00,156,109.00,0,0,0,63965672,52222,0,13,0,0,0,11,18,264,0,0,0,0,0,0,0,12162208192,22530585624
493.05,3,447991,89598.20,447992,89598.40,20827756,8656844,50000,0,246612,17.00,36.00,50.00,88.000000,33230,43.00,30184,67.00,71407,67.00,19174,586.00,47385,791.00,0,0.00,0,0.00,0,0,0,16779392,14391,1,13,0,0,0,11,16,262,0,0,0,0,0,0,0,13013098675,24695483673
498.08,3,590204,118040.80,590203,118040.60,21064555,8745551,50000,0,323789,16.00,32.00,41.00,91.000000,43401,27.00,40054,44.00,94047,44.00,24958,425.00,63954,536.00,0,0.00,0,0.00,0,0,0,35653904,31536,0,6,0,0,0,7,21,263,0,0,0,0,0,0,0,12711072114,20600090639
503.13,3,478004,95600.80,478004,95600.80,21255043,8816872,50000,0,263023,17.00,36.00,49.00,108.000000,34553,30.00,32518,50.00,76129,50.00,19962,499.00,51819,647.00,0,0.00,0,0.00,0,0,0,56625584,51702,0,10,0,0,0,6,17,269,0,0,0,0,0,0,0,12001749108,21840223870
508.16,3,509421,101884.20,509421,101884.20,21460648,8893840,50000,0,280520,15.00,32.00,44.00,78.000000,36737,32.00,34845,49.00,81291,49.00,20975,487.00,55053,645.00,0,0.00,0,0.00,0,0,0,39848240,33962,0,10,0,0,0,6,15,267,0,0,0,0,0,0,0,13290602662,23829559106
513.23,3,564175,112835.00,564175,112835.00,21684762,8978368,50000,0,310331,15.00,32.00,42.00,85.000000,40122,27.00,38337,43.00,90154,43.00,23243,426.00,61988,533.00,0,0.00,0,0.00,0,0,0,47188328,43182,0,9,0,0,0,8,22,267,0,0,0,0,0,0,0,13877338729,23664219407
518.34,3,551262,110252.40,551262,110252.40,21903300,9060203,50000,0,303359,17.00,34.00,45.00,86.000000,38891,26.00,37831,43.00,88408,43.00,22395,429.00,60378,553.00,0,0.00,0,0.00,0,0,0,42993992,37446,1,7,0,0,0,8,20,270,0,0,0,0,0,0,0,14416064710,25038624568
523.39,3,583456,116691.20,583456,116691.20,22141264,9149048,50000,0,321539,16.00,32.00,41.00,93.000000,40732,26.00,39804,42.00,94200,41.00,23230,416.00,63951,523.00,0,0.00,0,0.00,0,0,0,66062840,60645,0,9,0,0,0,8,16,274,0,0,0,0,0,0,0,14977098009,24508659385
528.54,3,595946,119189.20,595946,119189.20,22379083,9237772,50000,0,328137,15.00,31.00,40.00,80.000000,41003,26.00,41325,41.00,96072,41.00,23770,426.00,65639,547.00,0,0.00,0,0.00,0,0,0,23070896,17717,1,11,0,0,0,8,15,275,0,0,0,0,0,0,0,16460999958,26597186845
533.60,3,627393,125478.60,627394,125478.80,22629354,9331905,50000,0,345170,16.00,31.00,40.00,80.000000,42939,24.00,43810,40.00,101610,40.00,24560,407.00,69305,529.00,0,0.00,0,0.00,0,0,0,67111424,61997,0,10,0,0,0,17,16,278,0,0,0,0,0,0,0,16848923127,23429282833
538.64,3,506591,101318.20,506591,101318.20,22831756,9407715,50000,0,278691,15.00,32.00,44.00,84.000000,34339,32.00,35392,49.00,82304,49.00,19554,504.00,56311,666.00,0,0.00,0,0.00,0,0,0,49285496,41139,0,15,0,0,0,17,14,273,0,0,0,0,0,0,0,17976217320,25530869631
543.67,3,625843,125168.60,625842,125168.40,23081796,9502307,50000,0,344583,14.00,28.00,36.00,58.000000,41866,27.00,43730,39.00,102223,39.00,23726,407.00,69714,517.00,0,0.00,0,0.00,0,0,0,36702488,30333,1,9,0,0,0,17,14,273,0,0,0,0,0,0,0,19500152866,27339746100
548.72,3,586006,117201.20,586006,117201.20,23317131,9590045,50000,0,321853,15.00,31.00,41.00,84.000000,38981,24.00,41172,39.00,96037,39.00,22207,391.00,65756,516.00,0,0.00,0,0.00,0,0,0,54528416,47661,0,7,0,0,0,13,21,280,0,0,0,0,0,0,0,17862552288,22924827289
553.77,3,581099,116219.80,581099,116219.80,23548714,9676799,50000,0,319872,16.00,32.00,41.00,69.000000,37804,27.00,40833,42.00,95526,42.00,21797,438.00,65267,565.00,0,0.00,0,0.00,0,0,0,7342136,5479,1,8,0,0,0,13,17,285,0,0,0,0,0,0,0,18008624777,25221533878
558.80,3,521398,104279.60,521398,104279.60,23756367,9755063,50000,0,286736,16.00,33.00,42.00,92.000000,34022,31.00,36598,47.00,85692,47.00,19655,464.00,58696,578.00,0,0.00,0,0.00,0,0,0,52431248,48180,0,13,0,0,0,13,16,285,0,0,0,0,0,0,0,19372230149,27281340324
563.82,3,532672,106534.40,532672,106534.40,23969691,9834970,50000,0,292892,16.00,33.00,42.00,76.000000,34059,30.00,37822,46.00,87775,46.00,19663,465.00,60460,601.00,0,0.00,0,0.00,0,0,0,42993992,37165,0,11,0,0,0,13,15,286,0,0,0,0,0,0,0,20423208037,29344851451
568.84,3,574099,114819.80,574099,114819.80,24197930,9920398,50000,0,315221,17.00,32.00,41.00,89.000000,36702,28.00,40483,46.00,95707,45.00,20847,432.00,65139,547.00,0,0.00,0,0.00,0,0,0,51382664,46272,0,11,0,0,0,20,16,287,0,0,0,0,0,0,0,20633138309,26531964487
573.90,3,599017,119803.40,599017,119803.40,24439092,10010426,50000,0,329589,16.00,32.00,41.00,75.000000,37772,28.00,42519,44.00,99849,44.00,21387,467.00,67901,603.00,0,0.00,0,0.00,0,0,0,10487888,8863,1,10,0,0,0,20,16,287,0,0,0,0,0,0,0,22125280375,26739580982
578.93,3,613686,122737.20,613686,122737.20,24684914,10102515,50000,0,337933,15.00,30.00,37.00,64.000000,38119,28.00,43416,41.00,101773,40.00,22038,429.00,70408,502.00,0,0.00,0,0.00,0,0,0,56625584,51606,0,13,0,0,0,20,16,287,0,0,0,0,0,0,0,23782542215,28994081408
583.95,3,620147,124029.40,620147,124029.40,24933472,10195948,50000,0,340360,15.00,29.00,37.00,64.000000,38355,27.00,44680,41.00,103627,41.00,21989,429.00,71135,519.00,0,0.00,0,0.00,0,0,0,39848240,35386,0,7,0,0,0,24,23,287,0,0,0,0,0,0,0,24464722284,27159741300
588.99,3,584099,116819.80,584099,116819.80,25164810,10282319,50000,0,320927,16.00,31.00,41.00,91.000000,35882,24.00,41813,38.00,97648,38.00,20643,408.00,67186,522.00,0,0.00,0,0.00,0,0,0,59771336,52156,0,9,0,0,0,17,25,293,0,0,0,0,0,0,0,23489409942,25634156748
594.04,3,554414,110882.80,554414,110882.80,25388703,10366452,50000,0,304900,15.00,32.00,41.00,70.000000,33630,27.00,39692,42.00,93076,41.00,19258,436.00,63858,538.00,0,0.00,0,0.00,0,0,0,57674168,53012,0,10,0,0,0,17,21,301,0,0,0,0,0,0,0,23468815675,28033741457
599.08,3,498443,99688.60,498443,99688.60,25586211,10440488,50000,0,273845,13.00,28.00,35.00,59.000000,30096,25.00,35972,38.00,83675,38.00,17131,406.00,57724,500.00,0,0.00,0,0.00,0,0,0,30410984,24223,1,11,0,0,0,17,20,302,0,0,0,0,0,0,0,24170875395,30375924070
