exp_id,rep,phase,worker_id,op_class,op_count,total_latency_ms,p50_us,p95_us,p99_us,materialized_ops,materialization_rate_per_1k,lock_contended_ops,both_count,materialization_or_lock_affected_reads,affected_p50_us,affected_p95_us,affected_p99_us,view_materialization_ms,lock_wait_ms,materialization_and_lock_ratio,active_mem_prep_ms,active_mem_lookup_ms,imm_mem_prep_ms,imm_mem_lookup_ms,active_mem_iter_construct_ms,imm_mem_iter_construct_ms,sst_iter_construct_ms,reseek_count,boundary_advance_count,child_next_count,covered_skip_count,cache_invalidation_count
e9_v2a_r1,1,0,4,Put,2350,31.2169,10.32,29.67,45.93,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,4,DeleteRange,150,6.0519,38.74,60.37,71.88,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_v2a_r1,1,0,5,GetLive,7318,145.0281,8.13,102.95,208.42,75,10.2487,581,0,656,113.71,255.64,321.44,9.393,62.68,0.496959,75.1834,2.5235,0.0637,0.321,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,5,GetDeleted,182,2.2044,3.42,58.32,203.06,4,21.978,8,0,12,124.53,241.49,241.49,0.3771,1.1242,0.681054,1.5669,0.0701,0.0029,0.0161,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,5,ScanIntersect,364,29.5029,68.39,166.46,304.57,4,10.989,28,0,32,173.99,343.18,363.3,0.2362,3.3112,0.120238,0.0,0.0,0.0,0.0,3.8682,0.0396,0.9682,877,684,15,15,0
e9_v2a_r1,1,0,5,ScanNonIntersect,2136,183.9123,72.22,164.96,268.66,24,11.236,182,0,206,164.96,282.52,367.06,2.1891,18.1442,0.11056,0.0,0.0,0.0,0.0,22.2201,0.205,5.8922,2,2,0,0,0
e9_v2a_r1,1,0,5,Put,2350,31.2088,10.52,31.83,45.16,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,5,DeleteRange,150,5.7188,36.07,55.02,73.06,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_v2a_r1,1,0,6,GetLive,7315,127.7877,6.52,104.21,203.43,56,7.6555,582,0,638,115.44,246.51,313.56,6.1837,65.5209,0.561122,74.0211,2.1511,0.057,0.2902,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,6,GetDeleted,185,3.8481,2.82,174.2,248.92,0,0.0,24,0,24,111.73,248.92,254.87,0.0,3.2492,0.844366,3.3257,0.0651,0.0031,0.017,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,6,ScanIntersect,347,23.7368,55.73,179.78,275.42,3,8.6455,32,0,35,179.78,317.76,363.96,0.2712,4.3058,0.19282,0.0,0.0,0.0,0.0,4.8148,0.0395,0.666,674,667,85,85,0
e9_v2a_r1,1,0,6,ScanNonIntersect,2153,145.5759,56.34,133.84,246.96,13,6.0381,167,0,180,148.99,308.84,405.16,1.0276,17.8489,0.129668,0.0,0.0,0.0,0.0,20.3587,0.1628,4.18,5,5,1,1,0
e9_v2a_r1,1,0,6,Put,2350,28.3328,8.94,30.68,45.27,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,6,DeleteRange,150,4.9971,31.26,48.65,63.59,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_v2a_r1,1,0,7,GetLive,7331,118.2973,5.4,103.39,200.5,165,22.5072,467,0,632,117.21,244.73,275.26,15.7111,55.9492,0.605764,73.8447,1.9599,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,7,GetDeleted,169,3.3568,2.09,167.07,232.44,3,17.7515,15,0,18,156.96,245.62,245.62,0.4271,2.5372,0.883075,3.0174,0.0544,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,7,ScanIntersect,319,19.0672,45.21,164.76,308.66,5,15.674,21,0,26,177.94,376.98,395.46,0.7032,3.3809,0.214196,0.0,0.0,0.0,0.0,4.2977,0.019,0.5604,695,617,102,102,0
e9_v2a_r1,1,0,7,ScanNonIntersect,2181,128.7067,46.66,134.57,239.3,55,25.2178,135,0,190,143.58,297.82,383.2,4.5793,15.7537,0.15798,0.0,0.0,0.0,0.0,21.6766,0.0932,3.6034,7,5,1,1,0
e9_v2a_r1,1,0,7,Put,2350,25.351,8.12,30.53,44.72,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,0,7,DeleteRange,150,5.2896,30.66,62.83,83.99,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,150
e9_v2a_r1,1,1,0,GetLive,2110,258.8447,71.53,432.83,722.24,395,187.2038,890,0,1285,137.54,522.9,830.76,72.3944,142.4416,0.82998,218.3126,1.387,0.0742,0.307,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,0,GetDeleted,390,43.8547,73.19,385.99,590.99,85,217.9487,159,0,244,139.81,425.29,701.12,15.1228,24.5451,0.904531,40.3472,0.2665,0.014,0.0616,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,0,ScanIntersect,887,224.8833,211.86,574.39,954.99,145,163.4724,371,0,516,278.27,692.67,1007.3,27.7473,64.3145,0.409376,0.0,0.0,0.0,0.0,94.4141,0.266,8.5569,4153,2140,35,35,0
e9_v2a_r1,1,1,0,ScanNonIntersect,363,74.0062,169.93,488.0,629.05,68,187.3278,154,0,222,225.78,543.91,772.96,8.9242,23.0761,0.4324,0.0,0.0,0.0,0.0,32.8643,0.1059,2.6334,6,9,0,0,0
e9_v2a_r1,1,1,0,Put,8000,206.4208,18.44,68.68,101.04,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,0,DeleteRange,750,42.7248,49.94,113.29,154.51,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r1,1,1,1,GetLive,2093,206.9156,55.15,352.03,735.49,438,209.269,800,0,1238,107.8,478.05,846.0,50.4932,121.0143,0.828877,174.2918,1.12,0.0627,0.2934,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,1,GetDeleted,407,36.2314,43.6,338.43,658.69,72,176.9042,156,0,228,112.88,503.32,713.11,9.5961,23.1332,0.903341,33.2931,0.2239,0.0143,0.0662,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,1,ScanIntersect,837,166.3418,160.91,466.89,903.21,126,150.5376,382,0,508,215.62,535.08,970.75,13.7558,56.7061,0.423597,0.0,0.0,0.0,0.0,72.2373,0.2581,6.2418,4002,1969,29,29,0
e9_v2a_r1,1,1,1,ScanNonIntersect,413,74.6515,142.46,426.32,632.87,75,181.5981,174,0,249,194.39,503.93,755.82,9.1088,25.2719,0.460548,0.0,0.0,0.0,0.0,35.2032,0.0915,2.6147,4,6,0,0,0
e9_v2a_r1,1,1,1,Put,8000,198.8541,17.48,67.57,106.57,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,1,DeleteRange,750,36.7102,42.45,92.82,125.89,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r1,1,1,2,GetLive,2083,210.4459,56.68,339.05,616.22,417,200.192,778,0,1195,123.33,439.44,715.28,54.9813,117.7381,0.82073,175.7079,1.1589,0.0621,0.2659,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,2,GetDeleted,417,36.1728,52.32,298.54,536.38,77,184.6523,163,0,240,112.75,365.73,710.95,8.6383,24.3557,0.912122,33.4976,0.2059,0.0115,0.0532,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,2,ScanIntersect,832,161.8469,151.72,457.64,879.45,131,157.4519,337,0,468,221.44,627.91,989.15,13.6276,60.435,0.457609,0.0,0.0,0.0,0.0,75.6782,0.2021,5.689,3817,1895,31,31,0
e9_v2a_r1,1,1,2,ScanNonIntersect,418,98.3769,192.75,548.88,836.31,71,169.8565,160,0,231,282.01,657.1,868.86,10.6179,31.6234,0.429382,0.0,0.0,0.0,0.0,43.3409,0.1355,3.6037,15,10,1,1,0
e9_v2a_r1,1,1,2,Put,8000,199.382,17.93,67.85,102.14,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,2,DeleteRange,750,39.9731,42.17,107.02,176.01,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r1,1,1,3,GetLive,2094,308.8354,82.92,569.54,762.73,335,159.9809,886,0,1221,162.08,616.22,886.4,99.1051,153.56,0.818122,256.6797,1.738,0.0601,0.2357,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,3,GetDeleted,406,61.8591,74.58,582.81,665.52,70,172.4138,160,0,230,176.65,620.34,840.89,22.688,34.0018,0.916434,57.4481,0.3551,0.0093,0.0373,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,3,ScanIntersect,875,274.6036,224.01,755.82,1017.73,126,144.0,379,0,505,321.05,804.01,1141.22,44.426,78.249,0.446735,0.0,0.0,0.0,0.0,125.3231,0.22,10.3988,4006,1881,50,50,0
e9_v2a_r1,1,1,3,ScanNonIntersect,375,99.3151,220.64,559.28,856.83,44,117.3333,167,0,211,288.23,656.7,919.22,7.9048,26.8951,0.350399,0.0,0.0,0.0,0.0,35.9597,0.1224,4.1111,7,8,0,0,0
e9_v2a_r1,1,1,3,Put,8000,196.9976,18.31,63.29,97.78,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,3,DeleteRange,750,46.4949,55.29,112.34,158.39,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r1,1,1,4,GetLive,2111,252.4389,66.19,430.47,689.32,344,162.9559,892,0,1236,136.21,495.75,779.55,65.5936,140.1307,0.814947,209.0833,1.3813,0.0707,0.2856,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,4,GetDeleted,389,46.8979,72.31,414.6,622.22,58,149.1003,173,0,231,146.66,488.89,633.64,11.812,30.7792,0.908168,43.2496,0.2733,0.0134,0.0557,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,4,ScanIntersect,833,222.8124,214.97,609.91,916.44,128,153.6615,358,0,486,295.84,666.32,961.96,28.1254,63.5564,0.411475,0.0,0.0,0.0,0.0,93.9221,0.2607,8.2824,4219,2044,64,64,0
e9_v2a_r1,1,1,4,ScanNonIntersect,417,87.8893,154.04,509.76,1012.81,54,129.4964,179,0,233,228.81,651.55,1073.47,8.512,26.9287,0.403243,0.0,0.0,0.0,0.0,36.4178,0.1241,3.2487,18,13,0,0,0
e9_v2a_r1,1,1,4,Put,8000,207.1184,18.75,68.14,103.89,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,4,DeleteRange,750,44.5809,51.66,113.09,165.46,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r1,1,1,5,GetLive,2137,273.1784,70.11,462.66,701.12,373,174.5438,884,0,1257,147.64,561.32,799.16,71.9738,151.8847,0.819459,227.4674,1.474,0.0717,0.3151,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,5,GetDeleted,363,47.0358,79.29,484.47,673.63,70,192.8375,159,0,229,141.25,556.58,739.07,12.423,30.2659,0.907584,43.3663,0.2771,0.0112,0.0486,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,5,ScanIntersect,827,224.0925,223.6,645.26,919.78,116,140.266,359,0,475,304.57,757.2,992.76,26.5109,62.7635,0.398382,0.0,0.0,0.0,0.0,91.5721,0.263,8.4758,3855,1934,41,41,0
e9_v2a_r1,1,1,5,ScanNonIntersect,423,91.8539,169.82,534.43,827.24,64,151.3002,190,0,254,219.97,650.76,1030.14,9.4324,29.4018,0.422783,0.0,0.0,0.0,0.0,39.8249,0.1155,3.2763,6,8,0,0,0
e9_v2a_r1,1,1,5,Put,8000,208.5475,18.87,67.24,104.14,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,5,DeleteRange,750,43.5361,50.88,110.85,152.55,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r1,1,1,6,GetLive,2116,317.8364,78.0,547.21,748.08,342,161.6257,860,0,1202,168.08,623.36,812.83,106.5348,148.4815,0.802351,259.3031,1.8043,0.089,0.3464,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,6,GetDeleted,384,61.3839,81.09,579.99,902.66,66,171.875,151,0,217,210.84,610.65,932.12,22.6681,33.6111,0.916839,57.0138,0.3231,0.0128,0.0531,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,6,ScanIntersect,857,271.6514,246.51,729.28,918.67,125,145.8576,339,0,464,357.84,778.6,1014.03,43.1854,63.611,0.393138,0.0,0.0,0.0,0.0,109.5081,0.2739,11.2875,3865,1956,62,62,0
e9_v2a_r1,1,1,6,ScanNonIntersect,393,116.6156,245.32,694.35,987.95,63,160.3053,174,0,237,314.7,780.49,1010.35,14.0252,28.8107,0.367325,0.0,0.0,0.0,0.0,44.1652,0.1509,4.7967,5,2,0,0,0
e9_v2a_r1,1,1,6,Put,8000,202.7736,18.84,63.4,95.33,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,6,DeleteRange,750,50.2578,59.24,125.51,186.43,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r1,1,1,7,GetLive,2114,261.9016,75.45,420.17,681.84,419,198.2025,864,0,1283,143.84,480.37,768.76,63.9349,152.4176,0.826083,219.7802,1.2822,0.0765,0.3184,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,7,GetDeleted,386,44.9988,69.86,401.99,546.88,72,186.5285,165,0,237,143.76,442.11,555.57,12.9302,28.2393,0.914902,41.7772,0.2586,0.0142,0.062,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,7,ScanIntersect,843,205.4462,208.93,551.88,785.24,151,179.1222,360,0,511,268.83,608.8,919.78,24.2033,62.504,0.422044,0.0,0.0,0.0,0.0,88.8075,0.2551,7.8627,3642,1868,55,55,0
e9_v2a_r1,1,1,7,ScanNonIntersect,407,88.9544,192.29,496.05,726.63,78,191.6462,181,0,259,239.45,603.66,750.8,8.3551,29.8633,0.42964,0.0,0.0,0.0,0.0,39.2123,0.134,3.3273,3,2,0,0,0
e9_v2a_r1,1,1,7,Put,8000,201.0273,18.19,66.92,100.85,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,1,7,DeleteRange,750,42.2832,49.37,114.88,180.98,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,750
e9_v2a_r1,1,2,0,GetLive,5092,228.705,18.68,164.86,550.21,246,48.3111,610,0,856,109.52,570.58,979.61,36.6703,90.2917,0.555134,130.9451,2.6288,0.1475,0.6662,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,0,GetDeleted,2408,92.777,9.15,179.89,604.02,119,49.4186,318,0,437,94.58,653.53,884.79,17.3325,51.3918,0.740748,70.7116,1.2908,0.0737,0.3453,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,0,ScanIntersect,2475,400.1164,127.27,319.31,788.57,120,48.4848,317,0,437,228.81,853.72,1225.06,16.0845,57.1181,0.182953,0.0,0.0,0.0,0.0,77.1158,0.6725,22.7803,5733,3796,32,32,0
e9_v2a_r1,1,2,0,ScanNonIntersect,25,5.3551,170.34,317.0,1239.25,0,0.0,7,0,7,179.89,1239.25,1239.25,0.0,1.4514,0.271032,0.0,0.0,0.0,0.0,1.5012,0.0077,0.2529,0,0,0,0,0
e9_v2a_r1,1,2,0,Put,2150,49.2957,16.3,60.99,100.24,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,0,DeleteRange,350,21.1747,51.1,113.09,178.69,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r1,1,2,1,GetLive,5128,245.4754,18.86,189.74,596.38,276,53.8222,585,0,861,113.29,664.31,1005.47,37.5992,102.3095,0.56995,143.9807,2.5941,0.1619,0.6983,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,1,GetDeleted,2372,86.2092,9.42,150.44,591.35,126,53.1197,289,0,415,92.37,605.12,782.39,17.8051,44.0764,0.717806,63.785,1.2408,0.0665,0.2897,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,1,ScanIntersect,2458,392.0467,128.59,303.28,745.82,107,43.5313,319,0,426,221.04,825.74,1199.35,10.7255,54.6243,0.166689,0.0,0.0,0.0,0.0,69.1419,0.7351,23.5244,5122,3713,20,20,0
e9_v2a_r1,1,2,1,ScanNonIntersect,42,7.6228,141.17,301.08,874.14,4,95.2381,2,0,6,178.26,874.14,874.14,0.8818,0.081,0.126314,0.0,0.0,0.0,0.0,1.0407,0.0155,0.4212,0,0,0,0,0
e9_v2a_r1,1,2,1,Put,2150,49.7811,15.39,61.36,111.73,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,1,DeleteRange,350,20.8508,51.57,115.3,187.23,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r1,1,2,2,GetLive,5112,226.6735,15.34,172.21,577.89,220,43.036,613,0,833,112.88,685.16,1019.58,26.5557,110.983,0.60677,141.0175,2.2972,0.1253,0.5894,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,2,GetDeleted,2388,84.836,7.63,180.76,643.31,108,45.2261,287,0,395,96.78,660.69,811.85,11.8477,52.8329,0.762419,66.3621,1.078,0.0567,0.2658,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,2,ScanIntersect,2456,349.1221,105.54,307.16,613.99,123,50.0814,313,0,436,209.69,637.49,945.78,14.6046,52.0471,0.190912,0.0,0.0,0.0,0.0,69.8978,0.5437,18.8412,7505,4773,45,45,0
e9_v2a_r1,1,2,2,ScanNonIntersect,44,7.716,164.46,280.48,517.54,3,68.1818,6,0,9,225.23,517.54,517.54,0.2737,0.6902,0.124928,0.0,0.0,0.0,0.0,1.035,0.0122,0.3908,1,1,0,0,0
e9_v2a_r1,1,2,2,Put,2150,46.0172,13.66,59.71,104.78,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,2,DeleteRange,350,18.3567,43.57,98.8,152.74,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r1,1,2,3,GetLive,5077,234.8775,18.75,176.01,598.92,111,21.8633,726,0,837,109.32,670.37,971.92,19.0944,115.8875,0.57469,138.7509,2.6269,0.1549,0.7223,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,3,GetDeleted,2423,84.553,8.91,166.97,565.76,57,23.5246,338,0,395,95.56,619.97,878.38,7.1182,53.9727,0.722516,62.8492,1.2654,0.0648,0.3221,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,3,ScanIntersect,2468,387.0376,128.51,284.41,744.01,59,23.906,333,0,392,214.97,787.62,1079.34,8.8847,52.3105,0.158112,0.0,0.0,0.0,0.0,64.8338,0.6023,22.4748,7484,4669,85,85,0
e9_v2a_r1,1,2,3,ScanNonIntersect,32,5.7687,123.7,334.97,1087.87,2,62.5,6,0,8,179.67,1087.87,1087.87,0.859,0.5597,0.245934,0.0,0.0,0.0,0.0,1.4694,0.0079,0.2656,10,2,0,0,0
e9_v2a_r1,1,2,3,Put,2150,47.8833,15.26,59.17,97.43,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,3,DeleteRange,350,20.4913,50.06,107.61,164.76,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r1,1,2,4,GetLive,5089,246.2178,21.01,178.58,595.3,134,26.3313,701,0,835,110.58,648.4,889.63,20.6964,112.2698,0.540035,137.1216,2.8659,0.1667,0.7836,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,4,GetDeleted,2411,85.1569,10.13,144.46,564.39,44,18.2497,316,0,360,95.85,746.27,1027.64,6.8426,52.2515,0.693944,60.9543,1.3592,0.0722,0.3418,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,4,ScanIntersect,2452,408.3956,139.05,309.03,796.74,56,22.8385,365,0,421,229.78,814.8,1189.94,5.9649,57.0011,0.154179,0.0,0.0,0.0,0.0,66.9487,0.6276,24.0827,5369,3584,31,27,0
e9_v2a_r1,1,2,4,ScanNonIntersect,48,10.3036,182.19,322.03,1268.11,1,20.8333,7,0,8,246.51,1268.11,1268.11,0.1497,1.5383,0.163823,0.0,0.0,0.0,0.0,1.7718,0.0166,0.512,5,2,0,0,0
e9_v2a_r1,1,2,4,Put,2150,49.446,16.95,59.71,97.72,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,4,DeleteRange,350,21.05,53.41,96.61,157.06,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r1,1,2,5,GetLive,5172,248.6247,20.5,164.56,661.49,115,22.2351,699,0,814,112.34,736.83,1037.65,21.941,113.6556,0.545387,139.7273,2.8742,0.1506,0.6919,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,5,GetDeleted,2328,78.463,9.8,158.2,501.19,49,21.0481,304,0,353,94.46,632.49,974.87,5.8073,48.1496,0.687673,55.7323,1.2745,0.0647,0.305,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,5,ScanIntersect,2451,412.3289,136.46,331.33,741.76,75,30.5998,345,0,420,237.86,801.1,1085.9,12.0876,53.1093,0.158119,0.0,0.0,0.0,0.0,69.263,0.6263,24.6068,5614,3751,48,46,0
e9_v2a_r1,1,2,5,ScanNonIntersect,49,10.6707,183.85,412.35,455.43,1,20.4082,13,0,14,234.14,455.43,455.43,0.095,1.2419,0.125288,0.0,0.0,0.0,0.0,1.4391,0.0135,0.6122,2,3,0,0,0
e9_v2a_r1,1,2,5,Put,2150,48.4196,16.33,56.54,96.61,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,5,DeleteRange,350,21.8821,53.64,116.07,151.08,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r1,1,2,6,GetLive,5093,225.713,18.37,164.56,563.02,120,23.5618,687,0,807,106.96,641.75,979.61,16.3916,111.8106,0.567987,131.8431,2.4792,0.12,0.5858,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,6,GetDeleted,2407,84.2141,8.41,160.91,611.02,47,19.5264,365,0,412,93.38,657.5,805.96,5.6983,56.1941,0.73494,63.6823,1.1879,0.052,0.2521,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,6,ScanIntersect,2439,376.4429,121.18,299.26,793.37,43,17.6302,341,0,384,217.59,875.2,1210.3,8.0418,56.2047,0.170667,0.0,0.0,0.0,0.0,67.6508,0.4806,22.4764,7117,4499,61,61,0
e9_v2a_r1,1,2,6,ScanNonIntersect,61,11.0927,149.53,355.46,981.99,1,16.3934,11,0,12,236.13,981.99,981.99,0.2102,1.7032,0.172492,0.0,0.0,0.0,0.0,2.0129,0.0172,0.5729,3,5,0,0,0
e9_v2a_r1,1,2,6,Put,2150,46.2543,15.22,56.54,89.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,6,DeleteRange,350,19.0924,47.86,91.98,170.96,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,350
e9_v2a_r1,1,2,7,GetLive,5007,200.3305,13.65,158.59,523.54,203,40.5432,590,0,793,104.33,603.66,986.16,27.5091,94.0194,0.60664,124.6469,2.0657,0.075,0.3723,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,7,GetDeleted,2493,83.3492,6.7,162.28,619.97,100,40.1123,294,0,394,97.31,659.89,937.79,10.998,53.4207,0.772877,65.94,1.0397,0.0334,0.1647,0.0,0.0,0.0,0,0,0,0,0
e9_v2a_r1,1,2,7,ScanIntersect,2456,329.749,95.85,302.0,849.59,109,44.3811,322,0,431,220.51,881.05,1271.19,18.8397,55.5557,0.225612,0.0,0.0,0.0,0.0,77.4698,0.3978,18.4305,5355,3679,33,32,0
