run_id,rep,phase,worker,op_id,op_class,latency_us,materialization_us,lock_wait_us,active_mem_prep_us,active_mem_lookup_us,sst_iter_construct_us
e9_t0_audit,1,0,4,55405,GetLive,101.68,0.00,90.23,91.64,0.34,0.00
e9_t0_audit,1,0,4,55427,GetLive,126.14,0.00,118.20,119.63,0.44,0.00
e9_t0_audit,1,0,4,55431,GetLive,94.66,0.00,87.43,88.76,0.33,0.00
e9_t0_audit,1,0,4,55462,GetLive,98.29,90.82,0.00,92.63,0.22,0.00
e9_t0_audit,1,0,4,55469,GetLive,105.28,0.00,98.27,99.72,0.45,0.00
e9_t0_audit,1,0,4,55498,GetLive,117.47,0.00,108.09,109.76,0.57,0.00
e9_t0_audit,1,0,4,55509,ScanNonIntersect,140.19,0.00,91.32,0.00,0.00,1.69
e9_t0_audit,1,0,4,55512,GetLive,115.64,0.00,100.94,102.46,0.50,0.00
e9_t0_audit,1,0,4,55515,GetLive,125.82,0.00,117.95,119.39,0.45,0.00
e9_t0_audit,1,0,4,55518,ScanNonIntersect,165.91,116.94,0.00,0.00,0.00,2.19
e9_t0_audit,1,0,4,55519,GetLive,107.74,0.00,94.61,96.09,0.57,0.00
e9_t0_audit,1,0,4,55521,GetLive,127.40,0.00,119.20,120.80,0.50,0.00
e9_t0_audit,1,0,4,55522,GetDeleted,113.46,0.00,109.85,111.12,0.60,0.00
e9_t0_audit,1,0,4,55553,GetLive,91.23,0.00,83.35,84.96,0.56,0.00
e9_t0_audit,1,0,4,55564,GetLive,90.59,0.00,83.04,85.13,0.35,0.00
e9_t0_audit,1,0,4,55572,GetLive,109.61,0.00,101.47,103.08,0.55,0.00
e9_t0_audit,1,0,4,55573,GetLive,100.40,0.00,93.88,95.19,0.45,0.00
e9_t0_audit,1,0,4,55578,GetLive,136.29,0.00,129.50,130.69,0.47,0.00
e9_t0_audit,1,0,4,55603,GetLive,120.77,0.00,111.04,112.82,0.48,0.00
e9_t0_audit,1,0,4,55616,GetLive,142.73,0.00,134.05,135.75,0.65,0.00
e9_t0_audit,1,0,4,55633,GetLive,109.14,101.78,0.00,103.66,0.18,0.00
e9_t0_audit,1,0,4,55651,ScanNonIntersect,122.20,0.00,75.45,0.00,0.00,1.95
e9_t0_audit,1,0,4,55662,GetLive,112.41,0.00,104.48,106.12,0.72,0.00
e9_t0_audit,1,0,4,55666,GetLive,95.20,0.00,86.80,88.34,0.59,0.00
e9_t0_audit,1,0,4,55667,GetLive,92.25,0.00,85.09,86.39,0.36,0.00
e9_t0_audit,1,0,4,55670,GetLive,152.80,0.00,145.68,147.19,0.37,0.00
e9_t0_audit,1,0,4,55685,ScanNonIntersect,182.20,0.00,97.89,0.00,0.00,2.38
e9_t0_audit,1,0,4,55707,GetLive,127.30,0.00,119.05,120.61,0.56,0.00
e9_t0_audit,1,0,4,55710,GetLive,100.83,0.00,93.53,94.98,0.47,0.00
e9_t0_audit,1,0,4,55729,GetLive,122.25,0.00,113.82,115.77,0.70,0.00
e9_t0_audit,1,0,4,55750,GetLive,105.85,0.00,95.88,97.72,0.72,0.00
e9_t0_audit,1,0,4,55769,ScanNonIntersect,187.81,0.00,126.71,0.00,0.00,2.42
e9_t0_audit,1,0,4,55771,GetLive,106.72,0.00,99.91,101.42,0.54,0.00
e9_t0_audit,1,0,4,55780,GetLive,98.57,0.00,91.17,92.58,0.53,0.00
e9_t0_audit,1,0,4,55793,ScanNonIntersect,134.15,0.00,90.67,0.00,0.00,2.15
e9_t0_audit,1,0,4,55804,ScanNonIntersect,183.15,0.00,132.66,0.00,0.00,1.83
e9_t0_audit,1,0,4,55828,GetLive,120.62,0.00,113.38,115.01,0.38,0.00
e9_t0_audit,1,0,4,55831,GetLive,82.12,0.00,74.18,75.85,0.63,0.00
e9_t0_audit,1,0,4,55837,GetLive,117.48,0.00,110.37,111.75,0.46,0.00
e9_t0_audit,1,0,4,55840,GetLive,97.50,0.00,85.31,86.71,0.45,0.00
e9_t0_audit,1,0,4,55855,GetLive,102.61,0.00,94.33,95.22,0.43,0.00
e9_t0_audit,1,0,4,55856,ScanNonIntersect,139.00,0.00,94.61,0.00,0.00,1.56
e9_t0_audit,1,0,4,55871,ScanIntersect,129.34,0.00,77.85,0.00,0.00,2.05
e9_t0_audit,1,0,4,55885,GetLive,88.42,0.00,79.78,81.51,0.52,0.00
e9_t0_audit,1,0,4,55903,GetLive,129.05,121.49,0.00,123.54,0.29,0.00
e9_t0_audit,1,0,4,55913,GetLive,99.84,0.00,92.68,94.29,0.40,0.00
e9_t0_audit,1,0,4,55940,GetLive,97.82,0.00,89.68,91.26,0.56,0.00
e9_t0_audit,1,0,4,55960,GetLive,137.21,0.00,124.14,124.97,0.50,0.00
e9_t0_audit,1,0,4,55987,ScanNonIntersect,145.78,0.00,97.52,0.00,0.00,1.74
e9_t0_audit,1,0,4,55988,GetLive,129.76,120.13,0.00,122.56,0.32,0.00
e9_t0_audit,1,0,4,56002,GetLive,111.01,0.00,100.80,102.52,0.77,0.00
e9_t0_audit,1,0,4,56005,GetLive,96.82,90.38,0.00,92.17,0.24,0.00
e9_t0_audit,1,0,4,56030,ScanNonIntersect,190.12,0.00,134.33,0.00,0.00,1.77
e9_t0_audit,1,0,4,56046,ScanIntersect,151.96,108.33,0.00,0.00,0.00,1.76
e9_t0_audit,1,0,4,56080,GetLive,121.70,0.00,112.83,115.09,0.56,0.00
e9_t0_audit,1,0,4,56107,GetLive,143.87,0.00,134.96,136.85,0.54,0.00
e9_t0_audit,1,0,4,56130,GetLive,101.19,0.00,92.23,94.25,0.56,0.00
e9_t0_audit,1,0,4,56133,ScanNonIntersect,156.45,0.00,108.63,0.00,0.00,1.48
e9_t0_audit,1,0,4,56144,GetLive,93.83,0.00,87.00,88.39,0.29,0.00
e9_t0_audit,1,0,4,56153,GetLive,141.22,0.00,129.19,130.60,0.45,0.00
e9_t0_audit,1,0,4,56161,GetLive,100.27,0.00,86.06,93.83,0.41,0.00
e9_t0_audit,1,0,4,56167,ScanNonIntersect,132.87,111.10,0.00,0.00,0.00,1.84
e9_t0_audit,1,0,4,56181,ScanNonIntersect,136.24,0.00,92.03,0.00,0.00,2.06
e9_t0_audit,1,0,4,56197,GetLive,106.45,0.00,98.78,99.69,0.71,0.00
e9_t0_audit,1,0,4,56205,GetLive,115.51,107.31,0.00,109.36,0.27,0.00
e9_t0_audit,1,0,4,56209,ScanNonIntersect,125.39,0.00,79.58,0.00,0.00,1.84
e9_t0_audit,1,0,4,56216,GetLive,111.25,0.00,102.33,103.80,0.52,0.00
e9_t0_audit,1,0,4,56222,ScanNonIntersect,146.19,0.00,99.78,0.00,0.00,2.03
e9_t0_audit,1,0,4,56230,ScanNonIntersect,142.33,97.72,0.00,0.00,0.00,1.77
e9_t0_audit,1,0,4,56234,GetLive,116.84,109.06,0.00,110.64,0.21,0.00
e9_t0_audit,1,0,4,56238,GetLive,132.85,0.00,124.12,125.72,0.85,0.00
e9_t0_audit,1,0,4,56251,GetLive,105.26,0.00,95.96,97.72,0.66,0.00
e9_t0_audit,1,0,4,56264,GetLive,98.72,0.00,91.12,92.54,0.51,0.00
e9_t0_audit,1,0,4,56285,ScanNonIntersect,147.24,0.00,100.65,0.00,0.00,2.53
e9_t0_audit,1,0,4,56287,GetLive,107.94,0.00,99.64,101.03,0.45,0.00
e9_t0_audit,1,0,4,56296,GetLive,103.26,0.00,95.26,96.83,0.54,0.00
e9_t0_audit,1,0,4,56313,GetLive,146.53,0.00,138.26,139.84,0.47,0.00
e9_t0_audit,1,0,4,56323,GetLive,95.33,0.00,87.95,89.32,0.49,0.00
e9_t0_audit,1,0,4,56327,GetLive,106.80,0.00,99.05,100.55,0.44,0.00
e9_t0_audit,1,0,4,56329,GetLive,100.80,0.00,93.26,94.63,0.56,0.00
e9_t0_audit,1,0,4,56377,ScanIntersect,148.97,109.11,0.00,0.00,0.00,1.78
e9_t0_audit,1,0,4,56389,GetLive,112.06,102.16,0.00,106.53,0.28,0.00
e9_t0_audit,1,0,4,56395,GetLive,114.33,0.00,106.09,107.03,0.48,0.00
e9_t0_audit,1,0,4,56406,GetLive,111.41,0.00,101.77,102.72,0.61,0.00
e9_t0_audit,1,0,4,56409,ScanNonIntersect,149.52,107.38,0.00,0.00,0.00,1.51
e9_t0_audit,1,0,4,56430,GetLive,159.68,0.00,150.16,152.03,0.68,0.00
e9_t0_audit,1,0,4,56457,ScanNonIntersect,147.98,0.00,101.73,0.00,0.00,2.33
e9_t0_audit,1,0,4,56460,GetLive,183.87,0.00,174.23,175.76,0.61,0.00
e9_t0_audit,1,0,4,56490,GetLive,116.58,109.35,0.00,111.33,0.22,0.00
e9_t0_audit,1,0,4,56529,ScanNonIntersect,185.05,0.00,138.02,0.00,0.00,1.72
e9_t0_audit,1,0,4,56537,GetLive,118.92,0.00,110.19,111.93,0.59,0.00
e9_t0_audit,1,0,4,56561,GetLive,122.71,114.62,0.00,116.46,0.20,0.00
e9_t0_audit,1,0,4,56571,GetLive,114.98,107.45,0.00,109.21,0.22,0.00
e9_t0_audit,1,0,4,56584,GetLive,137.86,0.00,130.37,131.33,0.39,0.00
e9_t0_audit,1,0,4,56589,GetLive,104.39,97.73,0.00,99.64,0.24,0.00
e9_t0_audit,1,0,4,56603,GetLive,117.78,0.00,102.14,103.74,0.46,0.00
e9_t0_audit,1,0,4,56606,GetLive,122.52,0.00,114.74,116.23,0.47,0.00
e9_t0_audit,1,0,4,56618,ScanNonIntersect,156.50,0.00,108.00,0.00,0.00,1.42
e9_t0_audit,1,0,4,56651,GetLive,162.34,0.00,157.45,159.22,0.81,0.00
e9_t0_audit,1,0,4,56691,ScanIntersect,157.59,115.34,0.00,0.00,0.00,2.03
e9_t0_audit,1,0,4,56713,ScanNonIntersect,178.49,0.00,132.26,0.00,0.00,1.64
e9_t0_audit,1,0,4,56717,GetLive,119.17,0.00,115.18,116.70,0.45,0.00
e9_t0_audit,1,0,4,56735,ScanNonIntersect,163.47,0.00,117.79,0.00,0.00,1.93
e9_t0_audit,1,0,4,56748,GetDeleted,112.97,109.02,0.00,110.70,0.21,0.00
e9_t0_audit,1,0,4,56754,GetLive,127.38,0.00,118.31,120.06,0.50,0.00
e9_t0_audit,1,0,4,56763,GetLive,113.02,98.71,0.00,100.26,0.19,0.00
e9_t0_audit,1,0,4,56767,GetLive,100.96,93.55,0.00,95.19,0.22,0.00
e9_t0_audit,1,0,4,56774,GetLive,100.44,0.00,93.38,94.88,0.36,0.00
e9_t0_audit,1,0,4,56791,GetLive,97.32,0.00,89.06,90.89,0.64,0.00
e9_t0_audit,1,0,4,56802,GetLive,137.07,0.00,129.13,130.59,0.41,0.00
e9_t0_audit,1,0,4,56807,ScanNonIntersect,211.40,0.00,160.54,0.00,0.00,2.07
e9_t0_audit,1,0,4,56823,ScanNonIntersect,184.41,0.00,132.05,0.00,0.00,2.09
e9_t0_audit,1,0,4,56829,ScanNonIntersect,157.18,0.00,109.05,0.00,0.00,1.72
e9_t0_audit,1,0,4,56830,ScanNonIntersect,192.66,0.00,131.41,0.00,0.00,1.86
e9_t0_audit,1,0,4,56880,GetLive,145.75,0.00,137.57,139.32,0.68,0.00
e9_t0_audit,1,0,4,56905,GetLive,132.60,0.00,124.42,125.34,0.47,0.00
e9_t0_audit,1,0,4,56908,GetLive,174.50,0.00,167.45,168.27,0.48,0.00
e9_t0_audit,1,0,4,56922,ScanNonIntersect,208.07,0.00,153.60,0.00,0.00,2.36
e9_t0_audit,1,0,4,56928,GetLive,114.08,0.00,106.26,107.24,0.57,0.00
e9_t0_audit,1,0,4,56930,GetLive,146.48,137.27,0.00,139.41,0.23,0.00
e9_t0_audit,1,0,4,56931,GetLive,34.90,0.00,27.75,29.18,0.47,0.00
e9_t0_audit,1,0,4,56935,GetLive,113.55,0.00,104.34,105.73,0.50,0.00
e9_t0_audit,1,0,4,56963,GetLive,155.02,146.59,0.00,148.54,0.27,0.00
e9_t0_audit,1,0,4,56970,GetLive,127.30,0.00,119.70,121.19,0.44,0.00
e9_t0_audit,1,0,4,56973,GetLive,101.91,0.00,93.93,95.28,0.65,0.00
e9_t0_audit,1,0,4,56974,GetLive,80.80,0.00,74.09,75.45,0.40,0.00
e9_t0_audit,1,0,4,56981,GetLive,126.98,0.00,118.33,119.71,0.58,0.00
e9_t0_audit,1,0,4,56986,GetLive,85.92,0.00,78.93,79.75,0.54,0.00
e9_t0_audit,1,0,4,56988,GetLive,81.77,0.00,73.13,74.67,0.49,0.00
e9_t0_audit,1,0,4,56998,GetLive,111.41,0.00,105.01,105.74,0.49,0.00
e9_t0_audit,1,0,4,57016,GetLive,146.66,0.00,139.24,140.77,0.48,0.00
e9_t0_audit,1,0,4,57022,GetLive,122.80,0.00,113.33,115.59,0.67,0.00
e9_t0_audit,1,0,4,57036,GetLive,117.53,0.00,108.89,110.42,0.41,0.00
e9_t0_audit,1,0,4,57045,GetLive,137.57,0.00,129.81,131.34,0.49,0.00
e9_t0_audit,1,0,4,57052,GetLive,120.21,113.92,0.00,115.53,0.16,0.00
e9_t0_audit,1,0,4,57060,GetLive,99.89,0.00,91.95,93.39,0.38,0.00
e9_t0_audit,1,0,4,57080,GetLive,130.44,120.46,0.00,122.13,0.23,0.00
e9_t0_audit,1,0,4,57081,GetLive,71.86,0.00,58.02,59.20,0.57,0.00
e9_t0_audit,1,0,4,57084,GetLive,158.19,0.00,150.81,151.58,0.43,0.00
e9_t0_audit,1,0,4,57089,GetLive,118.11,106.33,0.00,108.03,0.24,0.00
e9_t0_audit,1,0,4,57090,GetLive,104.58,0.00,97.36,98.76,0.42,0.00
e9_t0_audit,1,0,4,57094,GetLive,116.51,0.00,110.00,110.72,0.46,0.00
e9_t0_audit,1,0,4,57104,ScanNonIntersect,134.88,0.00,92.25,0.00,0.00,1.52
e9_t0_audit,1,0,4,57109,ScanNonIntersect,139.81,0.00,87.05,0.00,0.00,1.69
e9_t0_audit,1,0,4,57110,GetLive,113.64,0.00,105.83,107.39,0.42,0.00
e9_t0_audit,1,0,4,57128,GetLive,162.41,0.00,154.09,155.63,0.55,0.00
e9_t0_audit,1,0,4,57139,GetLive,125.46,0.00,116.86,118.57,0.56,0.00
e9_t0_audit,1,0,4,57146,GetLive,149.32,136.22,0.00,138.04,0.27,0.00
e9_t0_audit,1,0,4,57182,GetLive,113.36,106.34,0.00,108.33,0.19,0.00
e9_t0_audit,1,0,4,57188,GetLive,115.17,0.00,108.09,108.94,0.48,0.00
e9_t0_audit,1,0,4,57195,ScanNonIntersect,179.06,0.00,128.49,0.00,0.00,1.97
e9_t0_audit,1,0,4,57205,ScanNonIntersect,139.72,0.00,99.06,0.00,0.00,1.41
e9_t0_audit,1,0,4,57241,GetLive,131.00,123.52,0.00,125.50,0.24,0.00
e9_t0_audit,1,0,4,57250,GetLive,118.23,0.00,109.79,111.67,0.48,0.00
e9_t0_audit,1,0,4,57259,GetLive,116.36,0.00,107.95,109.46,0.56,0.00
e9_t0_audit,1,0,4,57271,GetLive,107.89,0.00,100.55,102.28,0.48,0.00
e9_t0_audit,1,0,4,57272,GetLive,79.44,0.00,73.09,74.52,0.45,0.00
e9_t0_audit,1,0,4,57289,GetLive,107.39,0.00,99.84,101.50,0.46,0.00
e9_t0_audit,1,0,4,57292,GetLive,114.14,0.00,107.14,108.70,0.53,0.00
e9_t0_audit,1,0,4,57296,GetDeleted,137.34,0.00,132.89,134.27,0.59,0.00
e9_t0_audit,1,0,4,57315,ScanNonIntersect,189.10,0.00,144.58,0.00,0.00,1.67
e9_t0_audit,1,0,4,57316,GetLive,120.13,0.00,106.11,107.73,0.37,0.00
e9_t0_audit,1,0,4,57352,ScanNonIntersect,173.15,0.00,125.80,0.00,0.00,2.07
e9_t0_audit,1,0,4,57384,GetLive,124.37,0.00,115.75,117.77,0.56,0.00
e9_t0_audit,1,0,4,57403,ScanNonIntersect,229.10,0.00,180.11,0.00,0.00,2.46
e9_t0_audit,1,0,4,57451,ScanNonIntersect,186.38,126.58,0.00,0.00,0.00,2.06
e9_t0_audit,1,0,4,57452,GetLive,111.50,103.28,0.00,104.88,0.29,0.00
e9_t0_audit,1,0,4,57468,GetLive,133.44,0.00,124.76,126.48,0.78,0.00
e9_t0_audit,1,0,4,57498,GetLive,157.43,0.00,149.74,150.67,0.61,0.00
e9_t0_audit,1,0,4,57502,ScanNonIntersect,147.11,0.00,98.83,0.00,0.00,1.62
e9_t0_audit,1,0,4,57511,ScanIntersect,194.81,0.00,146.07,0.00,0.00,2.11
e9_t0_audit,1,0,4,57515,GetLive,117.14,0.00,108.72,110.20,0.59,0.00
e9_t0_audit,1,0,4,57523,GetLive,119.87,0.00,110.99,112.62,0.62,0.00
e9_t0_audit,1,0,4,57538,ScanNonIntersect,193.96,0.00,142.82,0.00,0.00,1.95
e9_t0_audit,1,0,4,57545,GetLive,126.14,0.00,117.10,118.77,0.66,0.00
e9_t0_audit,1,0,4,57546,GetLive,94.39,0.00,87.37,88.73,0.47,0.00
e9_t0_audit,1,0,4,57558,GetLive,148.93,141.49,0.00,143.21,0.24,0.00
e9_t0_audit,1,0,4,57589,GetLive,125.37,0.00,116.49,118.38,0.65,0.00
e9_t0_audit,1,0,4,57609,GetLive,127.91,120.05,0.00,122.14,0.26,0.00
e9_t0_audit,1,0,4,57619,GetLive,130.96,0.00,122.74,124.40,0.62,0.00
e9_t0_audit,1,0,4,57633,GetLive,131.85,0.00,123.99,124.80,0.55,0.00
e9_t0_audit,1,0,4,57635,ScanNonIntersect,125.07,0.00,69.25,0.00,0.00,1.96
e9_t0_audit,1,0,4,57667,GetLive,137.36,129.48,0.00,131.87,0.25,0.00
e9_t0_audit,1,0,4,57668,ScanNonIntersect,161.97,0.00,93.58,0.00,0.00,2.22
e9_t0_audit,1,0,4,57672,GetLive,123.07,115.25,0.00,117.02,0.23,0.00
e9_t0_audit,1,0,4,57675,GetLive,133.25,0.00,125.36,127.19,0.54,0.00
e9_t0_audit,1,0,4,57676,ScanNonIntersect,93.51,0.00,44.35,0.00,0.00,1.81
e9_t0_audit,1,0,4,57683,GetLive,181.65,0.00,174.45,175.94,0.53,0.00
e9_t0_audit,1,0,4,57689,GetLive,128.97,121.50,0.00,123.30,0.20,0.00
e9_t0_audit,1,0,4,57690,GetLive,69.11,0.00,60.53,61.92,0.52,0.00
e9_t0_audit,1,0,4,57716,GetLive,141.15,0.00,133.36,134.37,0.46,0.00
e9_t0_audit,1,0,4,57725,GetLive,157.71,0.00,142.87,144.65,0.74,0.00
e9_t0_audit,1,0,4,57741,ScanNonIntersect,209.14,0.00,157.19,0.00,0.00,2.24
e9_t0_audit,1,0,4,57761,ScanIntersect,201.53,0.00,137.84,0.00,0.00,2.31
e9_t0_audit,1,0,4,57764,ScanNonIntersect,169.56,0.00,110.93,0.00,0.00,1.86
e9_t0_audit,1,0,4,57765,GetLive,123.41,0.00,115.25,116.92,0.60,0.00
e9_t0_audit,1,0,4,57778,ScanNonIntersect,183.76,0.00,128.16,0.00,0.00,2.29
e9_t0_audit,1,0,4,57780,GetLive,125.76,0.00,115.41,117.12,0.42,0.00
e9_t0_audit,1,0,4,57793,GetLive,136.89,0.00,128.02,129.77,0.44,0.00
e9_t0_audit,1,0,4,57797,GetLive,143.14,0.00,135.25,136.65,0.54,0.00
e9_t0_audit,1,0,4,57807,GetLive,152.36,0.00,143.03,144.79,0.59,0.00
e9_t0_audit,1,0,4,57809,ScanIntersect,159.47,0.00,114.84,0.00,0.00,1.82
e9_t0_audit,1,0,4,57811,GetLive,149.52,0.00,140.86,141.99,0.63,0.00
e9_t0_audit,1,0,4,57836,GetLive,139.06,0.00,130.43,132.03,0.55,0.00
e9_t0_audit,1,0,4,57842,ScanNonIntersect,199.73,150.32,0.00,0.00,0.00,2.14
e9_t0_audit,1,0,4,57856,GetLive,151.57,0.00,143.51,145.09,0.45,0.00
e9_t0_audit,1,0,4,57864,GetLive,145.28,0.00,136.24,137.83,0.43,0.00
e9_t0_audit,1,0,4,57877,GetLive,171.75,0.00,162.64,164.31,0.58,0.00
e9_t0_audit,1,0,4,57880,GetLive,155.84,0.00,147.03,148.49,0.54,0.00
e9_t0_audit,1,0,4,57886,ScanIntersect,211.41,0.00,153.60,0.00,0.00,1.78
e9_t0_audit,1,0,4,57893,GetLive,126.46,0.00,113.48,115.06,0.37,0.00
e9_t0_audit,1,0,4,57903,ScanNonIntersect,239.71,0.00,163.41,0.00,0.00,2.35
e9_t0_audit,1,0,4,57933,GetLive,159.61,151.33,0.00,153.40,0.24,0.00
e9_t0_audit,1,0,4,57946,ScanIntersect,196.15,0.00,148.20,0.00,0.00,1.82
e9_t0_audit,1,0,4,57964,ScanNonIntersect,204.21,0.00,155.91,0.00,0.00,2.13
e9_t0_audit,1,0,4,57965,GetLive,129.74,0.00,121.18,122.66,0.50,0.00
e9_t0_audit,1,0,4,57981,GetLive,147.63,139.73,0.00,141.67,0.25,0.00
e9_t0_audit,1,0,4,58009,GetLive,138.12,0.00,129.94,131.75,0.54,0.00
e9_t0_audit,1,0,4,58018,GetLive,152.19,0.00,136.98,138.71,0.52,0.00
e9_t0_audit,1,0,4,58022,GetLive,143.72,136.48,0.00,137.93,0.16,0.00
e9_t0_audit,1,0,4,58031,ScanNonIntersect,190.11,0.00,128.00,0.00,0.00,2.19
e9_t0_audit,1,0,4,58068,GetLive,182.56,0.00,173.48,175.57,0.53,0.00
e9_t0_audit,1,0,4,58096,GetLive,171.03,0.00,161.19,163.36,0.64,0.00
e9_t0_audit,1,0,4,58112,ScanNonIntersect,186.88,0.00,136.54,0.00,0.00,1.78
e9_t0_audit,1,0,4,58115,GetLive,203.36,0.00,193.97,195.82,0.60,0.00
e9_t0_audit,1,0,4,58128,GetLive,165.90,156.60,0.00,158.41,0.23,0.00
e9_t0_audit,1,0,4,58131,GetLive,176.20,0.00,167.30,168.91,0.56,0.00
e9_t0_audit,1,0,4,58137,ScanNonIntersect,184.04,0.00,133.04,0.00,0.00,2.01
e9_t0_audit,1,0,4,58138,ScanIntersect,211.46,0.00,128.50,0.00,0.00,1.88
e9_t0_audit,1,0,4,58139,ScanNonIntersect,183.07,0.00,125.92,0.00,0.00,2.05
e9_t0_audit,1,0,4,58145,GetLive,137.99,0.00,130.88,132.47,0.48,0.00
e9_t0_audit,1,0,4,58148,GetLive,176.16,0.00,168.34,169.66,0.49,0.00
e9_t0_audit,1,0,4,58174,ScanNonIntersect,219.07,0.00,167.59,0.00,0.00,2.07
e9_t0_audit,1,0,4,58176,GetLive,154.01,0.00,144.49,145.55,0.54,0.00
e9_t0_audit,1,0,4,58188,GetLive,149.66,0.00,141.12,142.81,0.54,0.00
e9_t0_audit,1,0,4,58190,GetLive,146.50,0.00,137.72,139.32,0.51,0.00
e9_t0_audit,1,0,4,58206,GetLive,121.34,0.00,109.83,110.79,0.73,0.00
e9_t0_audit,1,0,4,58208,GetLive,126.98,0.00,119.28,120.99,0.47,0.00
e9_t0_audit,1,0,4,58209,GetLive,71.25,0.00,64.59,65.90,0.45,0.00
e9_t0_audit,1,0,4,58221,GetLive,126.90,0.00,119.22,120.11,0.50,0.00
e9_t0_audit,1,0,4,58231,GetLive,159.99,0.00,150.70,152.72,0.52,0.00
e9_t0_audit,1,0,4,58240,GetLive,124.52,0.00,115.63,117.36,0.55,0.00
e9_t0_audit,1,0,4,58247,GetLive,158.97,151.22,0.00,153.09,0.25,0.00
e9_t0_audit,1,0,4,58268,GetLive,148.23,139.50,0.00,141.62,0.31,0.00
e9_t0_audit,1,0,4,58280,GetLive,187.33,0.00,178.24,179.28,0.48,0.00
e9_t0_audit,1,0,4,58292,GetLive,173.91,0.00,165.22,167.16,0.52,0.00
e9_t0_audit,1,0,4,58293,GetLive,165.54,0.00,157.56,159.08,0.40,0.00
e9_t0_audit,1,0,4,58297,ScanNonIntersect,195.12,0.00,147.77,0.00,0.00,1.57
e9_t0_audit,1,0,4,58316,GetLive,169.81,0.00,160.66,162.30,0.67,0.00
e9_t0_audit,1,0,4,58325,GetLive,165.81,0.00,150.31,151.96,0.66,0.00
e9_t0_audit,1,0,4,58327,GetLive,184.39,0.00,175.87,177.38,0.64,0.00
e9_t0_audit,1,0,4,58336,ScanNonIntersect,189.19,0.00,139.41,0.00,0.00,1.75
e9_t0_audit,1,0,4,58346,GetLive,143.81,0.00,134.04,135.76,0.48,0.00
e9_t0_audit,1,0,4,58360,GetLive,171.68,160.50,0.00,162.59,0.28,0.00
e9_t0_audit,1,0,4,58374,GetLive,154.95,0.00,146.08,147.93,0.54,0.00
e9_t0_audit,1,0,4,58395,ScanIntersect,192.40,140.28,0.00,0.00,0.00,2.30
e9_t0_audit,1,0,4,58403,ScanIntersect,209.38,0.00,148.12,0.00,0.00,2.54
e9_t0_audit,1,0,4,58434,ScanIntersect,201.32,0.00,153.09,0.00,0.00,2.54
e9_t0_audit,1,0,4,58450,ScanNonIntersect,222.21,0.00,165.51,0.00,0.00,2.19
e9_t0_audit,1,0,4,58457,ScanNonIntersect,208.87,0.00,154.10,0.00,0.00,1.88
e9_t0_audit,1,0,4,58458,ScanNonIntersect,179.21,0.00,132.90,0.00,0.00,1.88
e9_t0_audit,1,0,4,58475,GetLive,194.89,0.00,186.10,186.97,0.79,0.00
e9_t0_audit,1,0,4,58501,GetLive,146.63,0.00,138.09,140.03,0.57,0.00
e9_t0_audit,1,0,4,58516,GetLive,163.73,0.00,154.60,157.05,0.57,0.00
e9_t0_audit,1,0,4,58542,GetLive,162.86,0.00,153.56,155.47,0.73,0.00
e9_t0_audit,1,0,4,58581,ScanNonIntersect,201.84,0.00,152.04,0.00,0.00,2.17
e9_t0_audit,1,0,4,58586,GetLive,134.78,0.00,126.71,128.24,0.43,0.00
e9_t0_audit,1,0,4,58590,GetLive,204.91,195.93,0.00,197.79,0.37,0.00
e9_t0_audit,1,0,4,58596,ScanNonIntersect,199.25,0.00,153.30,0.00,0.00,2.72
e9_t0_audit,1,0,4,58610,GetLive,148.49,141.69,0.00,143.31,0.20,0.00
e9_t0_audit,1,0,4,58620,GetLive,161.64,153.97,0.00,155.80,0.24,0.00
e9_t0_audit,1,0,4,58628,GetLive,152.27,0.00,143.93,144.96,0.49,0.00
e9_t0_audit,1,0,4,58632,GetLive,173.42,0.00,154.86,156.49,0.60,0.00
e9_t0_audit,1,0,4,58636,GetLive,134.41,0.00,126.97,128.46,0.55,0.00
e9_t0_audit,1,0,4,58669,GetLive,166.01,158.03,0.00,160.29,0.32,0.00
e9_t0_audit,1,0,4,58700,GetLive,159.08,0.00,149.92,152.07,0.67,0.00
e9_t0_audit,1,0,4,58716,GetLive,179.69,171.40,0.00,173.42,0.29,0.00
e9_t0_audit,1,0,4,58726,GetLive,167.37,0.00,157.74,159.68,0.72,0.00
e9_t0_audit,1,0,4,58730,GetLive,152.10,0.00,143.80,145.61,0.55,0.00
e9_t0_audit,1,0,4,58732,GetLive,196.58,0.00,188.91,190.45,0.53,0.00
e9_t0_audit,1,0,4,58744,GetLive,139.76,0.00,125.19,126.91,0.54,0.00
e9_t0_audit,1,0,4,58745,GetLive,82.78,0.00,74.64,76.19,0.44,0.00
e9_t0_audit,1,0,4,58760,GetLive,149.56,0.00,139.22,141.02,0.64,0.00
e9_t0_audit,1,0,4,58761,GetLive,182.30,0.00,173.47,174.98,0.59,0.00
e9_t0_audit,1,0,4,58769,GetLive,185.35,0.00,177.39,178.88,0.43,0.00
e9_t0_audit,1,0,4,58776,GetLive,188.69,0.00,179.76,181.64,0.48,0.00
e9_t0_audit,1,0,4,58811,GetLive,187.04,0.00,177.06,178.58,0.78,0.00
e9_t0_audit,1,0,4,58814,GetLive,147.72,0.00,137.98,139.76,0.66,0.00
e9_t0_audit,1,0,4,58821,GetLive,179.85,171.48,0.00,173.21,0.30,0.00
