condition,replicate,metric_type,symbol,dso,percent,total_samples,unknown_leaf_percent,unknown_stack_percent,lost_samples,binary_sha256,state_sha256
T0-MEM,rep3,self,"rocksdb::UserComparatorWrapper::CompareWithoutTimestamp(rocksdb::Slice const&, rocksdb::Slice const&) const",e8_micro_driver,1.42,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,"rocksdb::ReadPathBlobResolver::Reset(rocksdb::Slice const&, std::vector<rocksdb::WideColumn, std::allocator<rocksdb::WideColumn> > const*, std::vector<std::pair<unsigned long, rocksdb::BlobIndex>, std::allocator<std::pair<unsigned long, rocksdb::BlobIndex> > > const*)",e8_micro_driver,1.39,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,"std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)",e8_micro_driver,1.38,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,TLS init function for rocksdb::perf_context,e8_micro_driver,1.27,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,0x000079f7b44f6ca6,libstdc++.so.6.0.35,91.9,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,"E8MicroDriver::WorkerThreadFunc(std::vector<FormalTraceRecord, std::allocator<FormalTraceRecord> > const*)",e8_micro_driver,91.54,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,"E8MicroDriver::ExecuteSingleOp(FormalTraceRecord const&, unsigned long&, unsigned long&, unsigned long&)",e8_micro_driver,87.87,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::ArenaWrappedDBIter::Next(),e8_micro_driver,51.61,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::DBIter::Next(),e8_micro_driver,49.78,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::MergingIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,29.09,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,"rocksdb::MergingIterator::SeekImpl(rocksdb::Slice const&, unsigned long, bool)",e8_micro_driver,21.63,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::DBIter::Seek(rocksdb::Slice const&),e8_micro_driver,18.59,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::MergingIterator::Seek(rocksdb::Slice const&),e8_micro_driver,17.5,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,"rocksdb::BlockBasedTableIterator::SeekImpl(rocksdb::Slice const*, bool)",e8_micro_driver,16.56,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::DBIter::FindNextUserEntry(bool),e8_micro_driver,15.98,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::BlockBasedTableIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,14.58,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::DBIter::FindNextUserEntryInternal(bool),e8_micro_driver,12.14,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::MergingIterator::FindNextVisibleKey(),e8_micro_driver,8.32,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::BlockBasedTableIterator::InitDataBlock(),e8_micro_driver,8.01,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::BlockIter<rocksdb::IndexValue>::Seek(rocksdb::Slice const&),e8_micro_driver,7.85,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,"bool rocksdb::BlockIter<rocksdb::Slice>::ParseNextKey<rocksdb::DecodeEntry, false>(bool*)",e8_micro_driver,7.48,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::ArenaWrappedDBIter::EnsureInternalIteratorInitialized(rocksdb::MultiScanArgs const*),e8_micro_driver,7.46,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,__memcmp_evex_movbe,libc.so.6,7.4,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,children,rocksdb::DataBlockIter::NextImpl(),e8_micro_driver,7.39,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,__memcmp_evex_movbe,libc.so.6,7.25,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,rocksdb::DBIter::FindNextUserEntryInternal(bool),e8_micro_driver,3.64,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,rocksdb::DBIter::Next(),e8_micro_driver,3.29,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,malloc,libc.so.6,3.17,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"rocksdb::DecodeEntry::operator()(char const*, char const*, unsigned int*, unsigned int*, unsigned int*, unsigned int*) [clone .isra.0]",e8_micro_driver,2.87,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,_int_free,libc.so.6,2.72,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"bool rocksdb::BlockIter<rocksdb::Slice>::ParseNextKey<rocksdb::DecodeEntry, false>(bool*)",e8_micro_driver,2.22,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"bool rocksdb::BlockIter<rocksdb::IndexValue>::GetRestartKey<rocksdb::DecodeKeyV4>(unsigned int, rocksdb::Slice*)",e8_micro_driver,2.15,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"non-virtual thunk to rocksdb::(anonymous namespace)::BytewiseComparatorImpl::Compare(rocksdb::Slice const&, rocksdb::Slice const&) const",e8_micro_driver,2.0,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"rocksdb::BinaryHeap<rocksdb::MergingIterator::HeapItem*, rocksdb::MergingIterator::MinHeapItemComparator>::downheap(unsigned long)",e8_micro_driver,1.95,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,rocksdb::IndexBlockIter::SeekImpl(rocksdb::Slice const&),e8_micro_driver,1.94,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,rocksdb::MergingIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,1.66,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"E8MicroDriver::ExecuteSingleOp(FormalTraceRecord const&, unsigned long&, unsigned long&, unsigned long&)",e8_micro_driver,1.65,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,rocksdb::BlockBasedTableIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,1.51,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,TLS init function for rocksdb::perf_context,e8_micro_driver,1.49,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,rocksdb::DBIter::FindNextUserEntry(bool),e8_micro_driver,1.47,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"rocksdb::UserComparatorWrapper::CompareWithoutTimestamp(rocksdb::Slice const&, rocksdb::Slice const&) const",e8_micro_driver,1.38,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"rocksdb::BlockBasedTable::NewIterator(rocksdb::ReadOptions const&, rocksdb::SliceTransform const*, rocksdb::Arena*, bool, rocksdb::TableReaderCaller, unsigned long, bool)",e8_micro_driver,1.32,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,rocksdb::BlockBasedTableIterator::write_unix_time() const,e8_micro_driver,1.32,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,self,"rocksdb::MergingIterator::SeekImpl(rocksdb::Slice const&, unsigned long, bool)",e8_micro_driver,1.3,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,0x00007c6fb06f6ca6,libstdc++.so.6.0.35,91.54,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,"E8MicroDriver::WorkerThreadFunc(std::vector<FormalTraceRecord, std::allocator<FormalTraceRecord> > const*)",e8_micro_driver,91.34,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,"E8MicroDriver::ExecuteSingleOp(FormalTraceRecord const&, unsigned long&, unsigned long&, unsigned long&)",e8_micro_driver,88.02,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::ArenaWrappedDBIter::Next(),e8_micro_driver,48.81,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::DBIter::Next(),e8_micro_driver,47.24,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::MergingIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,28.1,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,"rocksdb::MergingIterator::SeekImpl(rocksdb::Slice const&, unsigned long, bool)",e8_micro_driver,23.02,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::DBIter::Seek(rocksdb::Slice const&),e8_micro_driver,19.68,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::MergingIterator::Seek(rocksdb::Slice const&),e8_micro_driver,18.47,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,"rocksdb::BlockBasedTableIterator::SeekImpl(rocksdb::Slice const*, bool)",e8_micro_driver,16.76,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::DBIter::FindNextUserEntry(bool),e8_micro_driver,15.02,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::BlockBasedTableIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,12.84,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::DBIter::FindNextUserEntryInternal(bool),e8_micro_driver,11.45,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::MergingIterator::FindNextVisibleKey(),e8_micro_driver,9.81,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::ArenaWrappedDBIter::EnsureInternalIteratorInitialized(rocksdb::MultiScanArgs const*),e8_micro_driver,8.41,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::BlockIter<rocksdb::IndexValue>::Seek(rocksdb::Slice const&),e8_micro_driver,8.25,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::ArenaWrappedDBIter::Seek(rocksdb::Slice const&),e8_micro_driver,7.9,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::MergingIterator::SkipNextDeleted(),e8_micro_driver,7.82,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::IndexBlockIter::SeekImpl(rocksdb::Slice const&),e8_micro_driver,7.77,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep3,children,rocksdb::BlockBasedTableIterator::InitDataBlock(),e8_micro_driver,7.37,162832785400,0.05627662498979766,3.358351576782645,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
