exp_id,group_name,desc,value_size,memtable_max_range_deletions,elapsed_sec,total_ops,overall_iops,put_count,put_p50_us,put_p95_us,put_p99_us,put_mean_us,get_aff_count,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_aff_mean_us,get_del_count,get_del_p50_us,get_del_p95_us,get_del_p99_us,get_del_mean_us,get_ctrl_count,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_ctrl_mean_us,scan_count,scan_ops_sec,scan_keys_sec,scan_avg_keys_returned,scan_p50_us,scan_p95_us,scan_p99_us,scan_mean_us,scan_us_per_key,del_range_count,del_range_p50_us,del_range_p95_us,del_range_p99_us,del_range_mean_us,tombstones_count,union_deleted_keys,union_coverage_ratio_pct,block_cache_hits,block_cache_misses,block_cache_hit_rate,flush_count_total,flush_reason_range_del_count,flush_write_mb,compaction_read_mb,compaction_write_mb,stall_micros,compaction_drop_keys,write_amplification,l0_files_final,l1_files_final,l2_files_final,pending_compact_mb,total_sst_mb,sha256_checksum,sample_verified_ok,sample_verified_notfound,full_scan_ok
e3_scan_heavy_t2048_r01,e3_scan_heavy_t2048,"E3 Scan-heavy (Get 30%, Scan 50%, Put 10%, Del 10%) Threshold 2048",256,2048,8.18752,200000,24427.4,10000,57.097,280.17,431.276,91.6318,2570,62.455,1517.43,1797.65,341.073,126812,35.193,1485.11,1802.05,324.77,618,55.171,1507.22,1815.53,328.645,40000,4885.48,121591,24.8881,206.193,1632.62,1979.07,445.451,17.8981,20000,116.179,356.086,501.376,150.441,20000,488017,97.6034,251012,63260,79.8709,9,9,3,63,108,0,488826,44.3946,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_scan_heavy_t2048_r02,e3_scan_heavy_t2048,"E3 Scan-heavy (Get 30%, Scan 50%, Put 10%, Del 10%) Threshold 2048",256,2048,7.93541,200000,25203.5,10000,58.943,291.122,438.745,93.7259,2570,60.812,1435.07,1710.74,322.437,126812,36.562,1420.42,1732.52,312.414,618,53.634,1406.09,1814.99,311.332,40000,5040.7,125460,24.8894,209.057,1567.76,1904.84,433.638,17.4226,20000,117.433,359.908,513.095,152.838,20000,488017,97.6034,250277,63191,79.8413,9,9,3,63,108,0,488827,44.3939,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_scan_heavy_t2048_r03,e3_scan_heavy_t2048,"E3 Scan-heavy (Get 30%, Scan 50%, Put 10%, Del 10%) Threshold 2048",256,2048,7.98778,200000,25038.2,10000,58.189,284.466,448.434,95.409,2570,65.343,1502.58,1840.61,346.671,126812,37.024,1432.82,1781.08,315.41,618,48.71,1425.87,1828.94,340.25,40000,5007.65,124638,24.8895,208.237,1572.8,1962.09,432.866,17.3915,20000,117.754,350.93,496.528,153.825,20000,488017,97.6034,251781,63013,79.9828,9,9,3,63,108,0,488826,44.3939,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0000_r01,e3_write_heavy_t0000,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 0",256,0,115.824,200000,1726.76,10000,59.993,213.226,347.203,78.4983,2570,82.641,24993.1,40029.5,5548.15,126812,50.017,24629.2,40027.5,5332.85,618,68.457,23969.4,40765.2,5237.74,40000,345.351,8595.1,24.888,401.771,25049.8,39988.2,5652.76,227.128,20000,120.342,305.625,478.44,141.128,20000,488017,97.6034,463261,31386,93.6549,0,0,0,0,0,0,0,0,0,0,0,0,130,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0000_r02,e3_write_heavy_t0000,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 0",256,0,115.726,200000,1728.23,10000,60.745,218.994,359.61,81.4115,2570,87.562,24119.7,40669.4,5353.58,126812,65.943,24551.9,40066.5,5329.91,618,168.474,21872.4,38186.2,5013.65,40000,345.645,8602.77,24.889,442.867,25018.3,40282.1,5660.32,227.422,20000,120.755,305.829,441.478,140.04,20000,488017,97.6034,463674,31415,93.6547,0,0,0,0,0,0,0,0,0,0,0,0,130,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0000_r03,e3_write_heavy_t0000,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 0",256,0,118.06,200000,1694.05,10000,61.283,223.381,362.508,80.4164,2570,68.557,26319.6,40173.1,5741.38,126812,49.689,25567.1,39817,5431.81,618,193.026,25709,39129.1,5855.2,40000,338.811,8432.79,24.8894,418.394,25922.9,40108.8,5763.44,231.562,20000,120.809,312.531,451.266,142.674,20000,488017,97.6034,463194,31455,93.6409,0,0,0,0,0,0,0,0,0,0,0,0,130,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0064_r01,e3_write_heavy_t0064,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 64",256,64,6.23435,200000,32080.3,10000,134.44,3310.77,35180.9,1300.37,2570,42.618,107.851,147.213,47.9628,126812,18.563,81.066,113.288,28.5783,618,30.895,103.388,151.409,41.3672,40000,6416.07,159706,24.8916,126.898,304.825,402.32,144.577,5.80828,20000,200.883,3497.99,32164.6,1285.35,20000,488017,97.6034,362309,272888,57.0388,308,308,3,682,867,4028087,494673,355.399,0,0,0,0,3,a13838b9fa6c1d5711240e4d35c3ab9a6ad773f24aafef1464377b76418c6ee4,235,9765,FAIL
e3_write_heavy_t0064_r02,e3_write_heavy_t0064,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 64",256,64,5.87942,200000,34017,10000,180.952,4723.9,25958.7,1132.17,2570,39.324,105.534,151.885,45.186,126812,17.695,79.88,118.815,27.5759,618,30.678,93.944,129.853,37.8633,40000,6803.39,169346,24.8914,119.131,331.864,478.598,143.306,5.75726,20000,246.143,4851.27,29326.8,1235.35,20000,488017,97.6034,366836,283278,56.4264,307,307,3,717,897,3651470,494209,367.56,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0064_r03,e3_write_heavy_t0064,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 64",256,64,5.93409,200000,33703.6,10000,122.562,3792.41,32683.1,1251.75,2570,38.336,104.196,144.967,44.7257,126812,17.293,75.286,109.228,26.1088,618,28.466,91.51,131.009,37.1316,40000,6740.71,167808,24.8947,117.714,290.892,381.062,134.042,5.38435,20000,182.529,3642.69,30277.4,1231.37,20000,488017,97.6034,370817,261818,58.6147,308,308,3,646,831,3906161,494445,340.728,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0128_r01,e3_write_heavy_t0128,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 128",256,128,3.355,200000,59612.5,10000,82.296,2359.94,10185.9,497.383,2570,38.682,116.658,164.69,47.5101,126812,17.347,94.594,137.395,31.6483,618,33.847,109.324,148.136,43.0099,40000,11922.5,296782,24.8926,112.844,296.637,441.464,133.698,5.371,20000,133.882,2559.25,10096.1,555.115,20000,488017,97.6034,369448,173307,68.069,155,155,3,368,478,1502939,493347,196.138,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0128_r02,e3_write_heavy_t0128,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 128",256,128,3.10606,200000,64390.2,10000,91.55,2138.61,6898.79,402.898,2570,38.918,119.882,153.206,48.7313,126812,17.415,97.475,130.657,32.6624,618,35.969,112.138,147.169,44.9598,40000,12878,320550,24.8912,117.257,287.665,389.43,136.48,5.48307,20000,150.215,2389.45,7082.31,485.321,20000,488017,97.6034,375263,149453,71.5174,155,155,3,288,400,1139579,493987,164.045,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0128_r03,e3_write_heavy_t0128,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 128",256,128,3.03028,200000,66000.5,10000,75.681,2228.85,7787.86,421.997,2570,35.656,109.294,136.065,44.2591,126812,16.948,92.502,128.717,30.75,618,33.138,100.76,156.272,41.1366,40000,13200.1,328565,24.891,111.11,288.555,394.185,130.518,5.24356,20000,123.455,2420.54,7656.03,471.95,20000,488017,97.6034,390871,150670,72.1775,155,155,3,293,401,1234727,494483,164.483,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0256_r01,e3_write_heavy_t0256,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 256",256,256,2.2406,200000,89261.7,10000,54.163,1039.8,3209.63,199.936,2570,37.444,152.003,201.677,52.5656,126812,16.39,128.926,177.846,38.3733,618,35.012,153.692,203.893,51.076,40000,17852.3,444401,24.8931,103.614,267.073,389.569,122.31,4.91342,20000,96.983,1067.72,3193.2,242.184,20000,488017,97.6034,363738,111148,76.5948,77,77,3,209,265,437132,493682,108.636,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0256_r02,e3_write_heavy_t0256,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 256",256,256,2.13742,200000,93570.9,10000,53.036,1102.92,2541.42,192.841,2570,31.17,141.559,194.242,47.6384,126812,15.505,126.01,172.605,35.7682,618,27.565,144.622,186.381,45.586,40000,18714.2,465838,24.8923,100.373,254.804,358.042,116.383,4.67546,20000,95.327,1148.77,2714.61,236.892,20000,488017,97.6034,368722,106391,77.6072,78,78,3,190,246,438617,494462,101.142,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0256_r03,e3_write_heavy_t0256,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 256",256,256,2.25969,200000,88507.7,10000,54.222,711.874,4440.59,213.734,2570,37.425,154.84,197.58,51.3094,126812,15.16,135.134,175.666,36.9694,618,28.918,148.062,185.897,44.9579,40000,17701.5,440601,24.8905,101.435,261.636,378.189,120.059,4.82349,20000,96.826,889.134,4425.85,262.589,20000,488017,97.6034,368909,104900,77.8603,77,77,3,187,244,493365,492476,100.095,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0512_r01,e3_write_heavy_t0512,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 512",256,512,2.58485,200000,77373.8,10000,45.866,266.665,443.233,87.2098,2570,47.692,284.313,347.438,88.7837,126812,20.639,257.496,325.779,73.1353,618,41.117,270.695,348.258,79.1595,40000,15474.8,385174,24.8905,135.122,356.136,444.602,160.729,6.45745,20000,95.688,328.735,513.066,132.478,20000,488017,97.6034,319185,100387,76.074,39,39,3,173,221,0,493047,90.6653,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0512_r02,e3_write_heavy_t0512,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 512",256,512,2.55521,200000,78271.4,10000,43.86,269.458,455.334,85.4008,2570,46.241,275.395,340.355,85.9077,126812,21.404,261.195,329.011,72.3963,618,35.687,273.055,337.947,78.074,40000,15654.3,389642,24.8905,133.854,368.416,467.021,159.898,6.42406,20000,96.193,324.937,496.394,130.883,20000,488017,97.6034,310265,99100,75.7918,39,39,3,167,221,0,493048,90.6622,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t0512_r03,e3_write_heavy_t0512,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 512",256,512,2.00256,200000,99872,10000,36.359,200.135,334.148,64.3407,2570,31.861,229.945,318.848,66.7369,126812,15.287,208.874,291.151,54.6194,618,26.179,214.442,288.702,59.6376,40000,19974.4,497173,24.8905,111.362,305.836,387.07,131.92,5.3,20000,76.583,250.306,409.672,102.808,20000,488017,97.6034,360923,84224,81.0795,39,39,3,128,172,0,490599,70.8037,0,0,0,0,4,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t1024_r01,e3_write_heavy_t1024,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 1024",256,1024,3.51713,200000,56864.5,10000,41.5,231.021,368.398,77.7716,2570,43.984,539.377,668.458,137.254,126812,22.179,522.392,661.089,121.181,618,31.914,546.991,689.906,125.185,40000,11372.9,283077,24.8905,139.585,618.375,774.47,202.475,8.13464,20000,91.947,282.552,422.439,120.064,20000,488017,97.6034,262860,86857,75.1636,19,19,3,120,189,0,486999,77.6205,0,0,0,0,4,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t1024_r02,e3_write_heavy_t1024,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 1024",256,1024,4.37748,200000,45688.4,10000,51.758,277.162,448.53,93.9071,2570,69.41,586.445,720.076,171.489,126812,36.838,579.807,727.309,150.777,618,59.345,601.388,750.863,164.786,40000,9137.68,227441,24.8905,182.131,684.452,875.968,253.754,10.1948,20000,107.845,344.283,509.993,149.458,20000,488017,97.6034,251921,86816,74.3707,19,19,3,121,189,0,487006,77.61,0,0,0,0,4,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t1024_r03,e3_write_heavy_t1024,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 1024",256,1024,3.16514,200000,63188.4,10000,38.093,201.798,321.673,66.8415,2570,43.238,523.363,684.02,126.532,126812,19.639,482.628,654.814,107.8,618,36.758,451.014,636.499,113.039,40000,12637.7,314557,24.8904,125.544,577.253,753.919,184.421,7.40931,20000,85.516,256.711,380.325,107.833,20000,488017,97.6034,268479,87710,75.3754,19,19,3,129,189,0,487007,77.6196,0,0,0,0,4,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t2048_r01,e3_write_heavy_t2048,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 2048",256,2048,6.93361,200000,28845,10000,50.226,266.031,418.567,82.6015,2570,52.882,1366.44,1644.98,296.482,126812,26.814,1322.99,1656.36,271.662,618,44.73,1351.31,1625.03,288.056,40000,5769,143593,24.8905,183.849,1443.81,1808.49,377.909,15.1829,20000,109.541,341.723,493.625,137.817,20000,488017,97.6034,249802,63210,79.8059,9,9,3,63,108,0,488826,44.3941,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t2048_r02,e3_write_heavy_t2048,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 2048",256,2048,7.3649,200000,27155.9,10000,54.449,277.857,418.871,88.422,2570,54.557,1427.38,1839.12,316.525,126812,30.163,1373.49,1716.82,289.336,618,55.09,1461.03,1765.54,308.845,40000,5431.17,135177,24.8891,194.824,1500.79,1857.7,402.064,16.1542,20000,112.618,340.723,474.74,144.097,20000,488017,97.6034,252191,63188,79.9644,9,9,3,63,108,0,488827,44.3939,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
e3_write_heavy_t2048_r03,e3_write_heavy_t2048,"E3 Write-heavy (Get 30%, Scan 10%, Put 40%, Del 20%) Threshold 2048",256,2048,7.53663,200000,26537.1,10000,55.232,275.442,424.447,95.5236,2570,54.225,1423.01,1793.69,316.238,126812,31.542,1413.65,1725.48,296.945,618,58.931,1413.84,1761.62,306.848,40000,5307.41,132099,24.8895,194.814,1547.01,1881.31,411.068,16.5157,20000,113.7,338.715,482.474,144.77,20000,488017,97.6034,253770,63010,80.1092,9,9,3,63,108,0,488826,44.3939,0,0,0,0,3,0b87da07ae1feadb91234b8a1484e2962a5202941b122582ee738689b6e1500f,235,9765,PASS
